,compound_id,rdkit_smiles,docking_score,rank
10142,CPD002394480,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1ccc(F)c(F)c1F,-8.624,1569.5
837,CPD002403534,COc1ccc(NC(=O)C(C)n2nc(C(=O)O)c3ccccc3c2=O)cc1,-8.688,1453.0
9361,CPD002407307,CC(c1ccccc1)N(C)C(=O)COC(=O)c1c[nH]c2ccccc12,-6.854,5119.0
8958,CPD000605558,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3ncoc3-c3ccc(C)cc3)CC2)cc1,-3.808,10235.0
1442,CPD002488339,O=C(O)C(c1c[nH]c2cc(Cl)ccc12)N1CCN(CCOc2ccc(Cl)cc2)CC1,-8.243,2511.0
7857,CPD000498780,O=C(Cc1ccc(Cl)cc1)NCCc1c[nH]c2ccccc12,-5.628,7001.0
6540,CPD002363782,CCOC(=O)N1CCN(c2cc(C(=O)O)c3cc(NC(=O)C(C)C)ccc3n2)CC1,-5.1,8123.0
818,CPD000544382,CC(C)[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCC(C(=O)O)CC1,-8.702,1414.0
6908,CPD002373880,COc1ccc(CNC(=O)CN(c2ccc(C(C)C)cc2)S(=O)(=O)c2c(C)n[nH]c2C)cc1,-4.51,9417.5
8221,CPD002375814,CCC(=O)Nc1ccccc1-c1nc2ccccc2n(CC(=O)Nc2ccccc2)c1=O,-5.808,6674.0
5774,CPD002410190,CCOC(=O)N1CCN(S(=O)(=O)c2cc(C(C)C)c(C)cc2OCC)CC1,-4.047,10069.0
7314,CPD002484189,Nc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,-8.554,1733.5
7254,CPD002438729,C/C=C/c1ccccc1OCc1ccc(C(=O)O)cc1,-8.03,3143.0
5370,CPD002401413,Cn1c(=O)c2c(nc(Sc3ccccc3)n2Cc2ccc(Cl)cc2)n(C)c1=O,-4.513,9411.5
10398,CPD002408707,CC1CCCCN1CCNC(=O)c1cc(O)nc2ccccc12,-5.777,6735.0
3440,CPD002368826,CC(Oc1ccccc1)C(=O)OCc1cc(=O)n2ccsc2n1,-4.578,9280.5
2125,CPD000058064,CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCOCCO)C2c2cccnc2)cc1,-7.803,3735.5
5550,CPD002376272,CCCOc1ccc(NC(=O)COc2ccccc2OC)c2cccnc12,-5.15,7986.0
9870,CPD002485459,CCOc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1OCC,-7.42,4412.5
10081,CPD000289115,Cn1nc(-c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)c2ccccc2c1=O,-4.793,8846.5
2989,CPD000651903,CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)N1CCC[C@@H]1C(=O)O,-6.653,5356.0
9468,CPD002397528,O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cc1,-4.327,9718.5
8444,CPD002488316,N#Cc1cccnc1N1CCN(C(C(=O)O)c2c[nH]c3ccc(Cl)cc23)CC1,-7.608,4143.5
4528,CPD002487039,COc1cc2oc(=O)c(CC(=O)N(C)C3CCS(=O)(=O)C3)c(C)c2cc1Cl,-6.309,5870.0
3968,CPD002416396,O=C(CCCSc1nc2ccccc2s1)NCCc1ccc(F)cc1,-4.245,9848.0
9001,CPD002485337,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)O)ccc12,-8.44,2001.5
10162,CPD002411032,CCn1cc(C(=O)NCCCC(N)=O)c2ccccc21,-5.071,8194.0
9537,CPD002418974,C=CCNS(=O)(=O)c1cc(C(=O)O)ccc1F,-7.807,3725.5
10419,CPD002364996,Cc1ccc(CC(CC(=O)O)C(=O)Nc2cccc(C(F)(F)F)c2)cc1,-4.443,9540.0
3801,CPD000154179,CCCn1nc(C(=O)N2CCc3ccccc3C2)c2ccccc2c1=O,-6.497,5611.0
6394,CPD002455524,CC(C)[C@H](Nc1ncnc2sc3c(c12)CCCC3)C(=O)O,-4.812,8796.0
9053,CPD000650117,CC(C)C[C@@H](C(=O)N[C@@H](C(=O)O)c1ccccc1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,-8.819,1144.0
2774,CPD000413914,Cc1cc(Nc2ccc(F)c(F)c2)nc(-c2ccccc2O)n1,-7.032,4898.0
5671,CPD002485421,Cc1ccc(-c2cc(C(=O)[O-])c3cccc(Cl)c3n2)o1,-8.035,3128.5
9743,CPD002438240,Cc1cc(C=O)c(C)n1C,-4.982,8394.0
5427,CPD001246042,O=C(COC(=O)c1c[nH]c2ccccc12)NCc1ccccc1,-6.583,5461.0
9770,CPD000466341,CC(=O)Nc1ccc(CC(=O)O)cc1,-8.499,1836.5
482,CPD002426741,O=C(O)CSCc1cccnc1,-9.008,817.5
8621,CPD002442433,O=C(O)c1ccc2c(=O)oc(-c3ccccc3)cc2c1,-7.73,3910.0
10415,CPD002428477,COc1cc(/C=C/C(=O)C2C(=O)C=C(C)OC2=O)cc(Cl)c1OC(F)F,-5.588,7073.0
9009,CPD000827943,Cc1cc(Cl)cc(SCC(=O)O)c1Cl,-4.301,9765.5
6929,CPD002436563,CCn1c(CCNC(=O)c2ccccc2F)nnc1SCC(=O)N1CCc2ccccc21,-6.707,5290.5
8028,CPD002416431,CC(Sc1nc(C(F)(F)F)nc2ccccc12)C(=O)NCC1CCCCC1,-4.718,9011.0
5888,CPD002394243,Cc1ccc2nc(C)cc(C(=O)NC(C)(C)C)c2c1,-4.745,8938.5
8112,CPD002401057,CC(C)(C)NC1=NN=C(c2c[nH]c3ccccc23)CS1,-6.422,5717.5
5469,CPD002489134,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3ccccc3)CC2)c2ccc(Cl)cc21,-8.688,1453.0
7837,CPD002455441,CCCc1c(C)nc2ccc(C)cc2c1SCC(=O)O,-4.442,9543.0
270,CPD000650535,CCC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCC[C@@H]1C(=O)O,-9.272,451.0
5109,CPD000112115,O=C(O)CNC(=O)c1ccccc1,-5.646,6962.0
3449,CPD002400424,Cc1ccc(NC(=O)C(Sc2nnc(-c3ccoc3C)o2)c2ccccc2)cc1Cl,-4.479,9474.5
4872,CPD002395643,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Oc1ccccc1,-6.365,5799.5
3515,CPD002376669,CCOC(=O)C1CCN(C(=O)Cn2ncn3nc(-c4ccco4)cc3c2=O)CC1,-4.889,8604.0
4833,CPD002453307,CCCCN1C(=O)C2(SC(NC(C)=O)=NN2C(C)=O)c2ccccc21,-6.025,6301.0
2349,CPD002484300,Cc1c(-c2ccc(Br)cc2)nc2ccccc2c1C(=O)O,-7.621,4124.0
8035,CPD000278332,Cc1ccc2nc(-c3cccnc3)cc(C(=O)O)c2c1,-8.183,2697.5
5156,CPD002393660,CCCCn1nc(C(=O)Nc2cccc(C)c2C)c2ccccc2c1=O,-4.731,8967.0
2760,CPD002489508,COc1cccc(C(=O)NCCCNC(=O)c2nc(O)c3ccccc3n2)c1,-7.055,4869.5
10413,CPD002407879,Cc1ccc(CNC(=O)CCc2c[nH]c3ccccc23)s1,-6.224,5989.0
6095,CPD001837856,Cc1ccc(NC(=O)c2nc3ccccc3nc2N2CCCC2)c(C)c1,-4.882,8620.5
6228,CPD000650196,Cc1cc(=O)oc2c(C)c(OC(C)C(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.592,1638.5
6131,CPD002498289,CC(C)CC(NC(=O)c1ccc(C(C)C)cc1)C(=O)O,-4.512,9414.5
5696,CPD002416267,O=C(/C=C/c1ccccc1Br)c1ccc(O)cc1,-6.541,5531.0
8670,CPD002370122,COc1ccc(NC(=O)Nc2ccc(C)c(OCc3cc(=O)n4ccccc4n3)c2)cc1OC,-5.648,6953.0
1411,CPD002416743,O=C(O)c1cc(F)c(Cl)cc1Cl,-8.26,2457.0
9368,CPD002371216,Cc1ccc(N(C)S(=O)(=O)c2cc3c(cc2Cl)Oc2ccc(C)cc2NC3=O)cc1,-3.269,10408.0
5611,CPD002412460,O=C(O)/C=C/c1cccc(NS(=O)(=O)/C=C/c2ccccc2)c1,-8.262,2452.5
4727,CPD002410917,CCS(=O)(=O)NCc1ccnc(N2CCN(c3ccc(F)cc3)CC2)c1,-5.282,7705.0
1117,CPD002488062,CCOc1ccccc1Oc1coc2cc(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc2c1=O,-8.458,1945.0
5232,CPD002442236,COc1ccccc1Oc1coc2cc(OS(C)(=O)=O)ccc2c1=O,-5.746,6790.0
10173,CPD002428045,Cc1ccc(CNC(=O)c2ccc(O)nc2)s1,-5.922,6475.5
75,CPD000513617,O=C(O)c1ccc(N2C(=O)CC(N3CCN(c4cccc(Cl)c4)CC3)C2=O)cc1,-9.812,118.0
1490,CPD002442714,COc1cc(/C=C2/NC(=O)NC2=O)ccc1OCc1ccc(C(=O)O)cc1,-8.214,2600.0
7386,CPD002394824,CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)NC2CC2)c1,-1.972,10490.0
4308,CPD002485872,COc1ccc(-c2nc3c(c(SCC(=O)Nc4ccc(OC)cc4OC)n2)COC(C)(C)C3)cc1,-5.212,7854.0
4108,CPD002408737,O=C(NCc1ccnc(-n2cccn2)c1)c1ccc(NC(=O)c2ccccn2)cc1,-7.256,4628.5
9384,CPD002488109,Cc1ccc2[nH]cc(C(C(=O)O)N3CCN(c4ccc(F)cc4)CC3)c2c1,-5.355,7546.0
7885,CPD000631563,COc1ccc(S(=O)(=O)Nc2c(NC3CCCCC3)c3ccccc3oc2=O)cc1Cl,-3.097,10426.0
2380,CPD001334872,O=C(O)/C=C/C(=O)Nc1ccc(N2CCOCC2)cc1,-7.59,4171.0
6085,CPD001603378,COC(=O)c1cc(-c2ccccn2)nc2ccccc12,-4.833,8736.0
7398,CPD000558454,Cc1nc(C)c(-c2nnc(-c3cccc(S(=O)(=O)N(C)C)c3)o2)cc1C(=O)NN,-4.199,9902.5
4095,CPD002434019,COC(=O)c1cc(-c2ccc(C)cc2)nc2ccc(Cl)cc12,-5.372,7510.5
9689,CPD002453988,Nc1ncc(-c2ccccc2)c(-c2ccc(OCc3ccc(F)cc3)cc2O)n1,-6.662,5345.0
5869,CPD002439610,O=C(O)CN1C(=O)S/C(=C/c2cccc(F)c2)C1=O,-8.903,994.5
8146,CPD000650737,CCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NCc3cccnc3)c12,-4.473,9485.5
2384,CPD000145805,COc1ccc(CCNC(=O)c2cc(-c3cc(C)ccc3O)[nH]n2)cc1OC,-7.585,4177.5
9874,CPD000438279,COc1ccc(C(=O)NNC(=O)C2CCCN(C3CC(=O)N(c4ccccc4)C3=O)C2)cc1,-4.912,8553.0
8564,CPD002415950,COc1ccc2cc(/C=C(/CC(=O)O)c3nc4ccccc4s3)ccc2c1,-7.307,4554.5
277,CPD000653018,COc1cccc(/C=C2\SC(=O)N(CCC(=O)N3CCC(C(=O)O)CC3)C2=O)c1,-9.258,464.0
3600,CPD002404953,c1csc(C(Nc2ccc3nnnn3n2)c2ccc3c(c2)CCC3)c1,-5.126,8046.5
5539,CPD002442903,COc1ccc(C(=O)COC(=O)CCC(=O)c2ccc(Cl)cc2)cc1Br,-4.062,10049.5
2898,CPD000386906,NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1,-6.809,5162.5
9345,CPD002412908,C/C(=N/NC(=O)c1ccccc1)c1ccc(Cl)s1,-6.197,6037.0
5050,CPD002437494,Cc1cccc(C)c1OCC(=O)Nc1ccccc1C(=O)O,-7.551,4221.5
6955,CPD001463882,COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1O,-7.715,3943.0
9956,CPD002370725,COCCn1ccc2c(OCC(=O)Nc3ccccc3)cccc2c1=O,-6.03,6293.5
6046,CPD000014930,Cc1nnc(SCCn2c(N3CCCCCC3)nc3c2c(=O)[nH]c(=O)n3C)s1,-4.554,9317.5
6002,CPD002455916,Cc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccccc32)c1C,-4.331,9712.5
8599,CPD002484081,Cc1ccc2nc(-c3ccc(Cl)cc3)cc(C(=O)NCc3ccncc3)c2c1,-5.42,7435.0
7214,CPD002455177,Cc1cccc(N2C(=O)CC(c3c[nH]c4ccccc34)C2=O)c1,-6.443,5686.0
6995,CPD002402163,CCOc1ccccc1C(=O)Nc1nnc(C2CC2)s1,-6.797,5185.5
6654,CPD002369121,CNC(=O)c1ccc(-c2nc(CN3CCN(C(=O)Nc4cc(Cl)ccc4C)CC3)c(C)o2)cc1,-4.294,9778.0
7236,CPD002402668,CC(=O)Nc1ccc(NC(=O)c2nccnc2-c2nc3ccccc3s2)cc1Cl,-6.505,5596.0
8003,CPD002431932,Cc1ccsc1C(=O)NCc1cccnc1,-6.222,5995.0
5452,CPD002405642,CSc1ccc(NC(=O)CCCc2nc(C(C)C)no2)cc1,-5.308,7646.0
4949,CPD002404140,COc1ccc(CN(C)C(=O)c2cc(O)nc3ccccc23)c(OC)c1,-6.154,6096.5
6244,CPD002398453,O=C(CSc1nc(-c2ccccc2)n[nH]1)c1ccccc1,-7.061,4862.0
7109,CPD002442677,Cc1cccc(C(=O)Nc2ccc(Cl)cc2C(F)(F)F)c1,-5.496,7267.5
10492,CPD001269121,CCCCc1nnc(NC(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)s1,-6.877,5082.0
6847,CPD002444608,Cc1cccc(C(=O)c2ccc(C(C)(C)C)cc2)c1,-4.075,10035.0
6684,CPD002489437,CC(=O)N(C)CCCNC(=O)c1nc(O)c2ccccc2n1,-6.455,5663.5
8193,CPD002455056,CCn1nccc1-c1cc(C(=O)O)c2cc(C)cc(C)c2n1,-8.258,2467.5
7658,CPD002400651,CNC(=O)NC(=O)CSc1nnc(-c2ccccc2Cl)n1-c1cccc(C(F)(F)F)c1,-5.196,7888.0
572,CPD002394630,O=C(O)C/C(=C/c1c(Cl)cccc1Cl)c1nc2ccccc2o1,-8.921,973.5
7954,CPD002429137,O=C(NCC(O)c1ccc(F)cc1F)c1ccc(O)nc1,-6.808,5166.5
9418,CPD001306711,NC1(C(=O)O)CCC1,-4.456,9517.0
9862,CPD002489417,Cc1n[nH]c(-n2ccc3nc4ccn(C5CCCCCC5)c(=O)c4cc3c2=O)n1,-4.689,9073.0
2614,CPD002365103,CC(C)COC(=O)NC(C)C(=O)O,-7.286,4590.0
2633,CPD002488296,N#Cc1cc2c(nc1N1CCN(C(C(=O)O)c3c[nH]c4ccc(Cl)cc34)CC1)CCCC2,-7.257,4625.5
1177,CPD000647077,CCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC[C@@H]3C(=O)O)c12,-8.416,2048.5
7725,CPD002488413,O=C(Cn1ccc2ccc(Cl)cc21)Nc1ccc2[nH]ccc2c1,-5.906,6500.0
6190,CPD002400247,Cc1cc(C(=O)OCC(=O)Nc2ccccc2C)c2ccccc2n1,-5.224,7826.0
7715,CPD001365561,O=C(NCc1cccnc1)c1ccc2nccnc2c1,-6.138,6132.5
7944,CPD002486261,COc1ccc(C2=NOC(Cn3c(=O)c4c(ncn4C)n(C)c3=O)C2)c(OC)c1,-4.796,8837.0
1744,CPD002489174,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(Cc3ccccc3)CC1)cn2CCC(=O)O,-8.057,3065.5
4853,CPD000277996,COc1cc(C(=O)O)c2ccccc2n1,-8.473,1908.5
10321,CPD002427560,Cc1cc(C)c(C(=O)CCCC(=O)O)c(C)c1,-4.946,8478.0
3989,CPD002488642,O=C(Nc1cccnc1)c1cc(-c2ccc(F)cc2)nc2ccccc12,-4.832,8740.0
9606,CPD002456326,COc1cc(NC(=O)C2c3ccccc3Oc3ccccc32)c(OC)cc1Cl,-4.868,8657.0
9951,CPD002444610,C[N+](C)(C)CCCC#CC#CCCC[N+](C)(C)C,-1.547,10493.0
3513,CPD002407239,CN1CCc2nc(NC(=O)Cn3c(=O)oc4ccccc43)sc2C1,-5.481,7298.5
8963,CPD002417466,CC(C)c1ccc(S(=O)(=O)NCC(c2cccs2)N(C)C)cc1,-4.113,9994.5
1852,CPD002488325,CC(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(Cl)cc23)CC1,-7.983,3249.5
4057,CPD002406197,CCCCn1cnc2c1c(=O)n(CC(=O)Nc1cccc(F)c1)c(=O)n2CC(C)C,-6.443,5686.0
4662,CPD002411339,CC1(C2CC2)NC(=O)N(CC(=O)Nc2cccc3cccnc23)C1=O,-5.04,8269.0
7532,CPD002488915,O=C(O)CCn1cc(C(C(=O)O)N2CCCC2)c2ccc(Br)cc21,-8.761,1273.5
5088,CPD002392740,O=C(O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,-7.954,3332.0
9712,CPD002366444,Clc1ccc(-n2ncc3c(NC4CCCCCCCCCCC4)ncnc32)cc1,-4.112,9996.5
6442,CPD002434674,CC(C)CNc1oc(-c2ccccc2F)nc1C#N,-4.853,8692.0
8719,CPD002485430,COc1ccc(NC(=O)/C(C#N)=C/c2c[nH]c3ccccc23)c(OC)c1,-4.04,10074.0
1063,CPD002426753,NS(=O)(=O)CCCC(=O)O,-8.491,1857.0
769,CPD002443360,CC(C)(C)c1cc(C(=O)Nc2cccc(C(=O)O)c2)cc(C(C)(C)C)c1,-8.738,1326.5
3442,CPD002487460,Cc1oc2cc(OCC(=O)Nc3ccc(O)cc3)ccc2c(=O)c1-c1ccccc1,-4.541,9345.0
4083,CPD002488052,CC[C@@H](C)[C@H](NC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1)C(=O)O,-9.55,217.5
7203,CPD002430603,CC(C)(C#N)C(=O)NCCc1ccc(OCc2ccccc2)cc1,-5.711,6844.5
7416,CPD000242993,COc1cc(/C=C/C(=O)OCCOc2ccc(Br)cc2)ccc1O,-4.716,9017.5
454,CPD002413291,COc1cccc(C(=O)NCC(=O)O)c1,-9.024,775.0
3486,CPD002500594,CC1(C)C=C(CC(=O)O)CC(C)(C)N1,-3.896,10185.0
3197,CPD002430272,CC(C)Sc1ccccc1C(=O)O,-6.118,6159.0
5284,CPD000812336,O=C(CSc1nc(=O)n(CCCN2CCOCC2)c2c1CCC2)Nc1ccc([N+](=O)[O-])cc1,-4.287,9789.5
4525,CPD000371244,O=C(O)CC(SCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)C(=O)O,-8.615,1592.5
4850,CPD002489282,CN(C)C(=O)CN1CCN(C(C(=O)O)c2c[nH]c3ccc(OCC#N)cc23)CC1,-8.051,3083.0
256,CPD000650523,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCC[C@@H]1C(=O)O,-9.292,427.0
4830,CPD000040484,CC(NC(=O)c1ccco1)c1nc2ccccc2n1Cc1ccccc1,-5.919,6482.5
8956,CPD002501019,CC1=C(C)CC(C(=O)Nc2ccc3c(c2)CCC3)C(C(=O)O)C1,-4.991,8383.5
3332,CPD002241992,CC(C)CNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,-5.287,7691.0
6157,CPD002489165,CN1CCN(C(C(=O)O)c2cn(C)c3cc(C(=O)O)ccc23)CC1,-9.118,642.0
1433,CPD002485054,COc1ccc(-n2c(C)c(C(=O)O)c3cc(OC)ccc32)cc1,-8.248,2497.5
10157,CPD002418231,CC(C)c1ccc(C(=O)NCc2ccc(CN3CCCC3)cc2)cc1,-3.922,10169.0
1182,CPD002488932,CN1CCN(C(C(=O)O)c2c[nH]c3cc(NC(=O)CCC(=O)O)ccc23)CC1,-8.412,2056.5
157,CPD000650959,O=C(O)[C@@H]1CCCN1C(=O)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,-9.496,258.5
6797,CPD002486451,Cc1cccc2c(=O)c(-c3ccc4c(c3)OCO4)c(NC(=O)c3ccccc3F)oc12,-6.07,6231.5
5159,CPD002440591,COc1cc(/C=N/O)ccc1O,-4.692,9063.0
5881,CPD002484854,Cc1c(-c2cc(C(F)F)c3c(C4CC4)nn(CC(=O)O)c3n2)cnn1C,-8.6,1617.5
9029,CPD002429765,CC(C)Sc1ccc(C(=O)O)cc1,-8.317,2313.0
5444,CPD002427377,NC(=O)c1cc(C(=O)O)c[nH]1,-9.466,274.0
9916,CPD000081005,O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccc2c(c1)OCCO2,-4.338,9703.5
4584,CPD002489107,O=C(CSCc1nc(O)c2ccccc2n1)Nc1cccc(O)c1,-7.995,3216.0
4822,CPD002455947,COc1ccc(COc2ccc3c(C)c(CC(=O)O)c(=O)oc3c2)cc1,-9.444,294.0
10190,CPD002414489,COc1cc(/C=C/C(=O)OCCOc2ccc(Cl)cc2)ccc1O,-4.814,8789.0
7346,CPD002443564,Cc1cnccc1C(=O)O,-8.4,2088.5
8508,CPD001625903,CN(C)C(=O)c1ccc2c(c1)NC(=O)CS2,-5.072,8190.0
6878,CPD000544504,Cc1ccc(C2=NO[C@@](CC(=O)O)(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1,-8.935,953.0
2363,CPD002408607,Cc1ccc(C(=O)NC(CC(=O)O)c2cccs2)o1,-7.607,4148.5
9263,CPD000606114,CCc1nnc(NC(=O)CSc2nnc(C(C)NC(=O)c3ccccc3F)n2C)s1,-8.941,933.0
109,CPD000650211,Cc1c(OC(C)C(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)ccc2c1oc(=O)c1ccccc12,-9.634,176.0
6858,CPD002488907,CC(C)c1ccc2c(c1)C1(CC(O)=Nc3c1sc(C(=O)O)c3-c1ccccc1)C(=O)N2C,-6.913,5037.0
4987,CPD002489152,Cc1nc(NCCC(C)C)sc1C(=O)NC1CC1,-3.856,10204.0
5219,CPD002411267,Cc1cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)sc1C(=O)O,-7.146,4754.5
1533,CPD002456311,Cc1ccc2nc(-c3ccco3)cc(C(=O)[O-])c2c1,-8.185,2689.0
368,CPD000513616,O=C(O)c1ccc(N2C(=O)CC(N3CCN(c4cccc(C(F)(F)F)c4)CC3)C2=O)cc1,-9.133,624.5
5555,CPD002394781,CCCCCn1nc(C(=O)OCC(=O)NC(C)c2ccccc2)c2ccccc2c1=O,-6.145,6117.5
2080,CPD002155085,CC(C)Oc1ccccc1-c1cc(C(=O)O)c2ccccc2n1,-7.838,3657.5
1407,CPD002416864,O=C(O)Cc1cc(Cl)c2c(c1)OCCCO2,-8.265,2445.5
7676,CPD002488421,O=C(O)C(c1c[nH]c2cc(Br)ccc12)N1CCN(c2ncc(Br)cn2)CC1,-7.406,4423.5
2908,CPD002400635,CCc1nnc(NC(=O)CCc2ncc(-c3ccccc3)o2)s1,-6.799,5182.0
7483,CPD002437297,COc1ccc2nc(Nc3nc(C)c(Cc4ccc(Cl)cc4)c(=O)[nH]3)nc(C)c2c1,-4.525,9379.5
1966,CPD000066149,Cc1cc(Cl)ccc1OCC(=O)O,-7.913,3458.0
7303,CPD002402295,COc1cc(/C=C/c2nc3ccccc3c(=O)n2-c2ccc(C(=O)O)cc2)ccc1O,-8.49,1861.5
8384,CPD000868689,Cc1ccc(-c2cnc(CCC(=O)NC(C)c3ccc(S(C)(=O)=O)cc3)o2)cc1C,-5.942,6443.0
8190,CPD002485250,Cc1cc(NC(=O)COc2ccc(F)cc2)n(Cc2ccccc2)n1,-5.659,6932.5
8699,CPD002489436,O=C(NCc1ccccc1F)C(=O)Nc1cccc(O)c1,-6.153,6100.5
5718,CPD002368675,Cc1nn2c(=O)cc(CSc3ccccc3NC(=O)c3ccco3)nc2s1,-5.734,6803.0
2481,CPD002367898,CCc1c(C)nc(SCC(=O)Nc2oncc2-c2ccccc2)[nH]c1=O,-7.467,4353.0
3240,CPD001250158,O=C(O)c1cc(NS(=O)(=O)c2cccs2)cc(NS(=O)(=O)c2cccs2)c1,-5.889,6528.5
2062,CPD002488358,COc1c(C)cnc(CN2CCN(C(C(=O)O)c3c[nH]c4ccc(Br)cc34)CC2)c1C,-7.849,3628.0
2810,CPD000013401,Cc1ccc(OCc2nc(C#N)c(NCc3ccc4c(c3)OCO4)o2)cc1,-6.963,4974.5
7204,CPD002430140,CC(O)C(NC(=O)c1cc(Cl)ccc1F)C(=O)O,-5.7,6862.5
9959,CPD002403840,Cc1ccc(OC(C)C(=O)Nc2ccc3oc(C)nc3c2)cc1,-5.867,6565.5
1449,CPD002489100,N#CCCN1CCN(C(C(=O)O)c2cn(CCC(=O)O)c3cc(Br)ccc23)CC1,-8.24,2523.5
7106,CPD002499794,CS(=O)(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(NC(=O)CCC(=O)O)cc23)CC1,-8.926,968.0
8152,CPD000248520,CC(=O)Nc1ccc(S(=O)(=O)NCC(=O)OCC(=O)N2CCCc3ccccc32)cc1,-4.43,9556.5
1124,CPD002453234,O=C(O)C(c1c[nH]c2ccc(Cl)cc12)N1CCN(C/C=C/c2ccccc2)CC1,-8.455,1957.0
1713,CPD002334170,CC(C)c1nnc(NC(=O)c2cc(=O)c3cc(Cl)ccc3o2)s1,-8.076,3008.0
6577,CPD002399770,Cc1ccc(OCC(=O)N(C)CC(=O)Nc2c(C)cccc2C)c(Br)c1,-4.799,8824.0
5809,CPD002403161,Cc1ccc(OCC(=O)NCc2ccc(Cn3cccn3)cc2)c(C)c1,-7.069,4854.0
9627,CPD002442726,N#C/C(=C\c1ccc(OCC(=O)O)cc1)C(=O)N1CCOCC1,-8.645,1529.5
7547,CPD002427398,Cc1ccc2nc(-c3ccncc3)cc(C(=O)O)c2c1,-8.18,2704.5
10347,CPD002431501,O=C(O)CNS(=O)(=O)c1ccc(Cl)s1,-7.233,4660.5
6640,CPD002498173,COc1ccc(C(=O)NCc2ccc(C)cc2)cc1,-5.254,7766.0
1764,CPD002417614,COc1cc(/C=C(/C#N)C(=O)OC(C)C)cc(Cl)c1O,-8.047,3097.5
10085,CPD000264205,Cc1ccc(Nc2nc(-c3ccccc3)c(C(=O)Nc3cccnc3)s2)cc1C,-6.623,5395.0
5228,CPD002499088,O=C(CN(CC(=O)NCCO)C(=O)C(=O)N(CC(=O)NCCO)CC(=O)NCCO)NCCO,-5.525,7208.0
4976,CPD002417338,CC(NC(=O)c1cc(Cl)sc1Cl)C12CC3CC(CC(C3)C1)C2,-4.483,9469.0
5962,CPD002410042,O=C(NCCN1CCCC1)c1c[nH]c2ccccc12,-6.145,6117.5
4415,CPD002410516,CCOc1cc(/C=C/c2ncc(C(=O)O)s2)cc(Br)c1OC,-7.405,4428.5
3978,CPD000122830,O=C(O)c1ccc2[nH]c(CO)nc2c1,-8.596,1626.5
6344,CPD002418972,O=C(O)CNS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,-9.742,133.0
10275,CPD002407286,O=C(O)COc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2ccc(C(=O)O)cc2)cc1,-9.319,390.5
3467,CPD002369188,Cc1ccc(CNCc2c(C(=O)O)c(C)n(Cc3c(C)cc(C)cc3C)c2C)cc1,-4.276,9804.5
7053,CPD002415138,CC(C)CNC(=O)CSc1nnc(COc2ccc(Cl)cc2)n1C,-5.607,7032.5
5791,CPD002441718,O=C(O)c1ccc(C=Nc2ccc(Br)cc2)cc1,-8.217,2586.0
8628,CPD000013496,O=C(C1=C(O)C(=O)N(CCc2ccccc2)C1c1cccnc1)c1ccco1,-7.729,3914.5
