,compound_id,rdkit_smiles,docking_score,rank
3669,CPD002409079,CC(=O)N1CCc2cc(C(=O)Nc3nc4ccccc4[nH]3)ccc21,-6.335,2691.5
5497,CPD000654809,COc1ccc(OCc2cc(C(=O)N(Cc3nccn3C)C(C)C)no2)c2ccccc12,-4.306,6285.5
2518,CPD000197682,COc1ccccc1NC(CC(=O)c1ccccc1)C(=O)OCC(=O)c1ccc(Br)cc1,-6.038,3072.5
2712,CPD002404697,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccccc2[nH]1,-5.763,3495.0
4186,CPD000385503,COc1ccc(N=C2SC(CC(=O)Nc3ccccc3)C(=O)N2CCN2CCOCC2)cc1,-4.357,6210.0
776,CPD002419208,CC(=O)c1ccc(NC(=O)CC(C)(C)CC(=O)O)cc1,-8.445,845.0
2557,CPD002368292,N#CCCN1CCN(c2ccc(NC(=O)c3ccc(F)cc3)c(C(=O)O)c2)CC1,-5.981,3155.0
2139,CPD002395022,CCOc1ccc(-c2nc(S(=O)(=O)c3ccc(F)cc3)c(NC)o2)cc1,-6.576,2437.5
1925,CPD000123000,CCc1ccc(C(=O)CSc2nc(O)c3ccccc3n2)cc1,-7.02,2134.0
298,CPD002419073,O=C(O)c1ccc(C(=O)O)nc1,-9.012,333.0
369,CPD002408766,Cc1ccccc1C1C(C(=O)c2ccccc2F)=C(O)C(=O)N1c1ccc(CC(=O)O)cc1,-8.906,406.5
690,CPD002430175,O=C(O)C/C(=C/c1ccc(C(=O)O)cc1)c1nc2ccccc2s1,-8.54,757.5
4931,CPD002375913,CCOc1cc(-c2noc(-c3ccccc3)n2)ccc1OCC(=O)NC(C)(C)C,-5.865,3322.0
229,CPD000539982,Cn1c(=O)[nH]c(=O)c2c1nc(SCC(=O)O)n2CCCc1ccccc1,-9.12,260.5
3433,CPD002366462,O=C(O)CCSc1ccc(Cl)cc1,-4.31,6280.0
3325,CPD002485102,O=C(NC1(C(F)(F)F)N=C(c2ccccc2)N(Cc2ccco2)C1=O)c1ccccc1,-4.66,5700.0
2759,CPD002357585,O=C(/C=C/c1ccccc1)c1cc2ccccc2oc1=O,-5.671,3618.5
3132,CPD002395118,COC(=O)CSc1nc2ccccc2c(=O)n1-c1cc(OC)ccc1OC,-5.049,4874.5
5150,CPD002368851,Cc1nn(-c2ccc(N3CCCC3)nn2)c(C)c1CCC(=O)NCCc1ccco1,-5.266,4402.0
1903,CPD002399733,CCCn1c(O)cc(=O)nc1SCC(=O)Nc1ccc(Cl)cc1,-7.059,2105.0
5465,CPD002427126,COc1cc(/C=C(/C#N)C(=O)C(C)C)cc(Cl)c1O,-7.95,1439.5
6648,CPD002486328,COc1ccc(NC(=O)COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,-4.314,6274.0
2431,CPD002406924,CN1CCN(C(=O)c2ccc(CNC(=O)c3cc4cc(F)ccc4[nH]3)cc2)CC1,-6.151,2919.0
5269,CPD002428343,CSCC(=O)Nc1ccc(C(=O)NCC(F)(F)F)cc1,-5.499,3951.0
1388,CPD002430723,O=C(O)c1cccc(COc2cc(Cl)ccc2Cl)c1,-7.899,1513.5
4134,CPD002486661,Cc1ccc(C(C)C)c(OCC(=O)Nc2ccc3c(c2)nc(CCn2nc(C)cc2C)n3C)c1,-4.919,5154.0
1078,CPD002427410,Cc1nc(C(F)(F)F)ccc1C(=O)O,-8.172,1177.0
233,CPD002488850,CCN1CCN(C(C(=O)O)c2c[nH]c3cc(NC(=O)CCC(=O)O)ccc23)CC1,-9.118,263.5
2354,CPD002410972,O=C(CCOc1ccc(Cl)cc1)N1CCC(c2nnc3n2CCC3)CC1,-6.249,2790.0
358,CPD002392689,Cc1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(Cl)c1,-8.93,396.5
6085,CPD002435520,Cc1ccc(-n2nnc(C(=O)NCC(C)C)c2C)cc1Cl,-4.278,6334.0
6332,CPD000626427,CC1C(=O)Nc2ccc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)cc2NC1=O,-3.727,6776.5
4330,CPD002415922,Cc1cccc(COc2ccccc2C(=O)O)c1,-7.992,1388.5
5748,CPD002408345,O=C(Nc1cccc(F)c1)c1cn(Cc2ccccc2)nc1-c1ccccc1,-4.789,5447.5
3054,CPD000414172,CC(=C\C(=O)O)/C(=C\c1ccc(Br)cc1)C(=O)O,-5.206,4522.0
3008,CPD000003407,Cc1cccc(Nc2ncccc2C(=O)O)c1C,-5.301,4338.5
497,CPD000650331,Cc1cc(OC(C)C(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c2c(C)cc(=O)oc2c1,-8.745,549.5
755,CPD000415737,O=C(O)CC12CC3CC(C1)CC(n1ncc(NCc4ccco4)c(Cl)c1=O)(C3)C2,-8.464,824.0
3613,CPD002398561,COc1ccccc1NC(=O)c1cc2ccccc2cc1OCC(N)=O,-5.756,3506.5
1194,CPD002406282,O=C(O)c1ccc(NC(=O)c2ccc(Br)o2)cc1,-8.074,1300.0
28,CPD002498337,Cc1nc(C(=O)O)c(C(=O)O)nc1C,-9.879,30.0
6783,CPD002401641,CC(NC(=O)CSc1nnc(COc2ccccc2Cl)n1C)c1ccc2c(c1)OCO2,-6.242,2800.5
4098,CPD002417531,N#Cc1ccccc1Sc1ccccc1C(=O)NCCc1ccc2c(c1)OCCO2,-7.266,1985.0
2699,CPD002407081,O=C(Cc1ccc(Br)cc1)Nc1ccccc1C(=O)O,-5.783,3458.5
1693,CPD002416177,O=C(O)/C=C/c1ccc2c(c1)OCCCO2,-7.502,1849.0
3627,CPD001609014,CCOc1cccc(C(=O)N(Cc2ccc(F)cc2)c2ccccn2)c1,-5.576,3804.5
6892,CPD002435649,COc1cccc(C(=O)Nc2oc3ccccc3c(=O)c2-c2cccc(OC)c2)c1,-5.749,3516.0
4880,CPD002438831,COc1cc(C2N3CC4(C)CN2CC(C)(C3)C4O)ccc1O,-6.276,2749.0
6274,CPD002411670,Cc1cccc(NC(=O)CN2CCN(C(=O)CC(C)NC(=O)c3ccccc3)CC2)c1C,-5.853,3342.5
5194,CPD002369449,Cc1cc(C)n(CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)c(=O)c1C#N,-5.333,4264.0
5511,CPD002416959,O=C(NNC(=O)C1CCCCC1)c1cccc2cccnc12,-4.921,5150.5
6130,CPD001339263,NNc1cc(N2CCN(c3ccccc3)CC2)ncn1,-6.173,2886.5
2653,CPD002500480,Cc1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1,-5.843,3355.0
6819,CPD000104287,COCCN1C(=O)C(O)=C(C(=O)c2ccccc2)C1c1ccccc1,-6.972,2160.5
6435,CPD002484692,COc1ccc(OC)c(C2CC(=O)N(c3sc4c(c3C#N)CCCCC4)C3=C2C(=O)CCC3)c1,-4.882,5233.0
830,CPD000647206,CCc1cc(=O)oc2c(C)c(OC(C)C(=O)N3CCC[C@@H]3C(=O)O)ccc12,-8.383,901.0
5203,CPD002398516,CN(C(=O)CSc1nnnn1-c1ccccc1)c1ccccc1C(=O)NCc1ccco1,-4.764,5498.0
6352,CPD002394273,CC(OC(=O)c1nn(C)c(=O)c2ccccc12)C(=O)N(Cc1ccccc1)Cc1ccccc1,-4.935,5118.0
618,CPD000371244,O=C(O)CC(SCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)C(=O)O,-8.615,677.0
2345,CPD002434708,CCCOc1ccc(-c2nc(C#N)c(NCCc3ccc(OC)c(OC)c3)o2)cc1,-6.262,2773.0
3842,CPD002489781,Cc1nc2ncnn2c(N2CCCCCC2)c1Cc1ccccc1,-4.786,5458.0
3481,CPD002369400,Cc1ccc(-c2cc3c(SCC(=O)N4CCN(c5ccc(F)cc5)CC4)nccn3n2)cc1,-3.845,6721.0
6653,CPD002409986,CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,-5.004,4985.0
5535,CPD002398778,O=C(CCc1c(-c2ccc(F)cc2)[nH]c2ccccc12)NC1CC1,-5.649,3662.5
3115,CPD002365652,Cc1ccc(-c2nnc3ccc(C)cc3c2C(=O)O)cc1,-5.097,4765.0
1407,CPD002442082,Cc1ccc2[nH]c(C(=O)O)nc2c1,-7.877,1533.5
5773,CPD002412165,Cc1cc(CN2CCN(Cc3nc(C(C)C)no3)CC2)no1,-5.98,3159.0
4819,CPD000376769,CC(C)n1nc(C(=O)NCc2ccc3c(c2)OCO3)c2ccccc2c1=O,-6.892,2207.0
5851,CPD000715420,COc1cc(C(=O)OCC(=O)Nc2nnc(-c3ccccc3)o2)cc(OC)c1OC,-7.432,1888.0
1944,CPD002488422,O=C(O)C(c1c[nH]c2ccc(Br)cc12)N1CCN(c2ncc(Br)cn2)CC1,-6.979,2154.5
3200,CPD002417649,NC(=O)c1ccc(OCc2ccccc2)cc1,-4.918,5157.0
2478,CPD002397871,O=C(Cn1nnc(-c2ccccc2)n1)c1c[nH]c2ccccc12,-6.091,3000.5
4409,CPD002489139,CC(C)n1ncc2c(C(=O)Nc3ccc(Br)cc3F)c3c(nc21)CCC3,-3.048,6933.0
3567,CPD002499592,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C[C@H](O)[C@@H]1O,-5.379,4177.5
3176,CPD002454184,CCOc1ccc(-c2nc(C#N)c(NCc3ccc(Cl)cc3)o2)cc1,-4.968,5046.5
2089,CPD002394086,COCCn1cnc2c1c(=O)n(CC(=O)Nc1cccc(F)c1)c(=O)n2Cc1ccccc1,-6.665,2359.5
2537,CPD002438112,Cc1cc(C)nc(Nc2ncc(O)n2-c2ccc(Cl)cc2)n1,-6.015,3108.0
3887,CPD001390018,CC(c1cc2ccccc2o1)N(C)S(=O)(=O)c1cccs1,-4.847,5314.0
2673,CPD000590588,O=C(CCCc1c[nH]c2ccccc12)NCc1ccccc1F,-5.821,3400.0
4518,CPD002408864,Cc1ccc(CN(C)C(=O)CSc2nc3ccccc3o2)c(C)c1,-6.155,2909.0
3246,CPD000150447,O=C(O)CSC(c1ccccc1)c1ccc(Cl)cc1,-4.831,5347.0
4291,CPD002490331,O=C(COc1ccc(Cl)cc1Cl)NCCc1csc(-c2ccncc2)n1,-4.662,5695.0
2777,CPD000112354,NC(=O)c1ccc(O)cc1,-5.646,3674.0
2315,CPD000433865,Cc1cccc(-c2nc(C#N)c(NCc3ccco3)o2)c1,-6.306,2723.0
6213,CPD002367852,O=c1oc2ccccc2cc1-c1nc(-c2ccc(N3CCCCC3)cc2)no1,-4.671,5675.5
2456,CPD002411864,Cc1cccc(-n2ccnc2SCC(=O)c2ccccc2F)c1,-6.118,2961.5
1413,CPD002456322,Cc1cccc2c(C(=O)O)cc(-c3ccc(Cl)s3)nc12,-7.874,1540.0
631,CPD001813882,O=C(O)c1ccc(N2CCOCC2)cc1,-8.595,692.0
6127,CPD002368156,COc1ccc(-c2nn3c(=O)cc(CNC(=O)c4ccc(C(C)(C)C)cc4)nc3s2)cc1,-5.148,4635.0
6843,CPD002368312,CC(=O)Nc1nc2c(C)cc(NC(=O)Nc3ccccc3)cc2s1,-5.855,3337.5
5886,CPD000647484,CCc1cc(=O)oc2c(C)c(OCC(=O)N3CC[C@@]4(O)CCCC[C@H]4C3)ccc12,-4.183,6443.0
2331,CPD001305332,Cc1ccc(F)cc1NC(=O)Cc1c[nH]c2ccccc12,-6.276,2749.0
3168,CPD002501019,CC1=C(C)CC(C(=O)Nc2ccc3c(c2)CCC3)C(C(=O)O)C1,-4.991,5010.5
90,CPD000300306,Cc1ccc2cccc(OCc3nnc(SCC(=O)O)n3C)c2n1,-9.502,98.5
6504,CPD000605558,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3ncoc3-c3ccc(C)cc3)CC2)cc1,-3.808,6747.0
5875,CPD002396134,O=C(CCc1c[nH]c2ccccc12)OCC(=O)c1ccc2ccccc2c1,-3.517,6848.0
4820,CPD001248736,CC(Sc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1)C(=O)N1CCNC1=O,-5.943,3211.5
5199,CPD002438468,COc1ccc(/C=C2\Oc3cc(OS(=O)(=O)c4ccc(C)cc4)ccc3C2=O)cc1,-5.281,4373.0
5382,CPD002434192,Cc1cc(C)nc(NC2=NCC(=O)N2c2ccc(Cl)cc2Cl)n1,-5.192,4547.5
5151,CPD002417466,CC(C)c1ccc(S(=O)(=O)NCC(c2cccs2)N(C)C)cc1,-4.113,6518.5
4822,CPD001244153,O=C(NCC1COc2ccccc2O1)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,-4.385,6169.0
2029,CPD000650854,O=C(c1ccccc1F)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,-6.797,2275.5
2072,CPD002429864,Nc1nccnc1C(=O)NCC1Cc2ccccc2O1,-6.702,2336.5
97,CPD000606413,Cn1c(CCNC(=O)c2ccccc2F)nnc1SCC(=O)Nc1nncs1,-9.459,107.0
2731,CPD002404510,Cc1cc(C)c(NC(=O)Cc2c[nH]c3ccccc23)c(Cl)c1,-5.723,3543.5
1049,CPD002399327,Cc1cccn2cc(COc3ccc(C(=O)O)cc3)nc12,-8.188,1144.0
6600,CPD002393112,Cc1ccc2[nH]c(SCC(=O)Nc3ccccc3C(=O)Nc3ccccc3)nc2c1,-5.099,4761.0
3360,CPD002500411,Cc1ccc2nc(-c3ccc(C)c(C)c3)cc(C(=O)O)c2c1,-4.537,5905.5
1506,CPD002414119,O=C(O)c1cccc(COc2ccc(Cl)cc2)c1,-7.773,1644.0
109,CPD002456030,Cc1c(CC(=O)O)c(=O)oc2cc(OCc3ccc4ccccc4c3)ccc12,-9.412,120.0
6727,CPD002430262,Cc1ccccc1NC(=O)CSc1cccs1,-4.873,5253.0
3735,CPD002456301,COc1ccc(-c2cc(C(=O)N3CCCC3)c3ccccc3n2)c(OC)c1,-5.473,4008.5
4831,CPD002369113,Cc1ccc(NC(=O)NCc2nc(-c3ccccc3C)oc2C)cc1F,-5.365,4198.5
2842,CPD002155059,Cc1ccc2nc(-c3cc(C)sc3C)cc(C(=O)O)c2c1,-5.569,3818.0
1972,CPD002440241,COc1ccc(C(=O)NC(CC(=O)O)c2ccc(C(C)(C)C)cc2)cc1,-6.912,2195.0
4938,CPD002367238,Cc1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c2c(C)nn(-c3cccc(F)c3)c2n1,-4.257,6362.5
4696,CPD000178964,Cc1ccc(-c2ccnc(S)n2)cc1,-7.517,1837.0
2381,CPD000312310,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.215,2835.5
4178,CPD002426674,CN(CC(=O)NC(N)=O)CC1CCCCC1,-4.021,6621.0
3951,CPD002408911,CC(OC(=O)c1ccc(S(=O)(=O)N(C)C)cc1)C(=O)c1ccccc1,-4.451,6073.0
1231,CPD002426586,O=C(O)c1cccnc1Sc1ccccc1F,-8.038,1342.5
4789,CPD002487104,O=C(CNc1nc(Cl)nc2nc[nH]c12)NCCCO,-4.207,6421.0
6947,CPD002442821,N#C/C(=C/c1cc(Br)ccc1OCc1ccccc1C#N)c1ccc(F)cc1,-4.945,5100.5
5217,CPD002357619,CCOc1ccc(C(=O)Nc2ccc3oc(-c4cccc(I)c4)nc3c2)cc1,-4.032,6607.0
2588,CPD002434697,CCOc1ccc(-c2nc(C#N)c(NCCCN(CC)CC)o2)cc1,-5.943,3211.5
4437,CPD000625084,Cc1cc(=O)n2nc(N3CCC(C(=O)NCc4cccc(Br)c4)CC3)sc2n1,-5.268,4399.0
5910,CPD002487215,CC(Sc1nc(Cl)nc2nc[nH]c12)C(=O)N1CCN(c2ccccc2F)CC1,-7.669,1741.0
2914,CPD002414032,CC(=O)c1ccccc1OCc1ccccc1,-5.465,4027.0
6960,CPD002486338,COc1ccc(OC)c(NC(=O)[C@H]2C[C@H](C(C)O)N[C@]23C(=O)Nc2c(C)cc(Cl)cc23)c1,-4.523,5943.0
4411,CPD002396057,Cc1cc(SCC(=O)NN2C(=O)NC3(CCC(C)CC3)C2=O)nc2c(C)cccc12,-4.91,5176.0
4674,CPD002434501,Cc1ccc(-n2ncc3c(NCC4CCCO4)ncnc32)cc1,-5.659,3647.0
4711,CPD002429880,O=C(O)CCc1ccc(S(=O)(=O)NCc2ccc(F)cc2)cc1,-8.846,451.0
2019,CPD002373235,COc1ccc(-c2cc3ncc(C(=O)c4cc(Cl)ccc4O)cn3n2)cc1,-6.816,2263.0
3497,CPD002367609,Cc1cc(C)cc(NC(=O)Nc2ccc3nc(N4CCOCC4)cc(C)c3c2)c1,-3.27,6910.0
4768,CPD002427804,C/C(=N/NC(=S)NC(C)C)c1ccc(Cl)cc1,-5.183,4569.0
3193,CPD002444512,CC(=O)Nc1cccc(OCc2ccccc2)c1,-4.935,5118.0
2251,CPD001305395,CSCc1ccc(C(=O)O)cc1,-6.41,2617.0
782,CPD002485337,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)O)ccc12,-8.44,850.5
5706,CPD002368975,O=C(NCc1cccn1Cc1cccc(F)c1)NC12CC3CC(CC(C3)C1)C2,-4.001,6640.0
3013,CPD000555963,O=[N+]([O-])c1ccc(-c2nc(Nc3ccc(O)cc3)c3ccccc3n2)cc1,-5.293,4354.5
3823,CPD002431057,CC(C)(C)C(=O)NCCCC(=O)NCCc1cccs1,-3.149,6922.5
2719,CPD002444043,CC(=O)NC(Nc1ccccc1F)C(=O)c1ccccc1,-5.753,3511.0
5171,CPD002375888,CCOC(=O)C1CCC(CNC(=O)N2CCCC2c2ccc(C)cc2)CC1,-5.604,3750.0
1575,CPD002437999,Cc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(C)c(C)c3)cc(C(=O)O)c2)cc1C,-7.689,1721.5
3160,CPD002442615,O=C(O)c1cc(Cl)c(I)c(Cl)c1,-5.008,4980.5
3436,CPD000827943,Cc1cc(Cl)cc(SCC(=O)O)c1Cl,-4.301,6298.5
173,CPD000650110,Cc1c(CCC(=O)N2CCC[C@H]2C(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4,-9.232,198.0
5124,CPD002411892,CCCCN(CC)C(=O)c1ccc2nc(C)c(C)nc2c1,-5.072,4822.0
4774,CPD002400645,Cc1ccccc1-n1c(C)nnc1SCc1nc2ccccc2o1,-5.216,4498.0
1717,CPD001377941,COc1ccc(C2C=C(C(=O)O)Nc3ncnn32)cc1,-7.449,1880.0
2920,CPD002489123,CC(C)C(=O)Nc1ccc2c(C(C(=O)O)N3CCN(Cc4ccccc4)CC3)c[nH]c2c1,-5.456,4045.5
4133,CPD002368330,Cc1ccc(CNC(=O)Cn2c(CO)cnc2SCC(=O)Nc2c(C)cc(C)cc2C)cc1,-4.942,5104.5
3955,CPD002397814,CCOCCn1c(NCCOC)nc2c1c(=O)[nH]c(=O)n2C,-4.014,6628.0
2226,CPD002371867,CNC(=O)NCCC1CCN(C(=O)Nc2cccc(Cl)c2)CC1,-6.451,2572.0
5094,CPD001249685,Cc1occc1-c1nnc(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)n1C,-5.504,3942.5
1354,CPD002500175,Cc1ccc(C)c(-c2cc(C(=O)O)c3cc(C)ccc3n2)c1,-7.921,1480.0
5067,CPD002410994,COc1nc(C(=O)N2CCN(C(=O)N(C)C)CC2)cc2ccccc12,-6.362,2666.0
1373,CPD002441013,O=C(O)c1cc(I)ccc1Br,-7.91,1498.0
6936,CPD002408572,O=C(NCc1ccc(C(=O)N2CCCCCC2)cc1)c1cc2ccccc2oc1=O,-4.608,5788.0
3197,CPD000217265,CC(C)(C)Sc1ccsc1C(=O)O,-4.928,5136.5
2621,CPD002488733,Cc1ccc(O)c(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)c1,-5.891,3285.5
4708,CPD002402883,CCC(C)NC(=O)CSc1nc(-c2ccco2)nc2ccccc12,-5.623,3715.5
2841,CPD002418872,O=C(/C=C/c1ccc(Br)cc1)c1ccc(O)c(CCCl)c1,-5.569,3818.0
113,CPD002408826,O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(F)cc3)C2c2ccccc2Cl)cc1,-9.392,124.0
5009,CPD000833481,O=C(N1CC23C=CC(CC2CC12CCCCC2)O3)C(F)(F)F,-5.368,4193.0
902,CPD002429765,CC(C)Sc1ccc(C(=O)O)cc1,-8.317,980.0
4444,CPD002370491,Cc1ccc(Cn2ccnc2SCC(=O)Nc2nc3ccccc3s2)cc1,-6.945,2173.0
238,CPD000651073,COc1cc(OC)c2cc(C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)O)C(C)C)n(C)c2c1,-9.11,270.0
3468,CPD002418260,COC(=O)c1ccc(O)c(Br)c1,-4.025,6615.0
3068,CPD000476663,O=C(Nc1ccccc1F)c1cc(-c2ccco2)nc2ccccc12,-5.182,4571.5
2984,CPD002405592,O=C(Nc1cccc(F)c1)c1n[nH]c(=O)c2ccccc12,-5.349,4227.0
3342,CPD002489390,COc1ccc(C2CC(O)=Nc3c(C(=O)O)cn(-c4ccc(F)cc4)c32)cc1O,-4.609,5786.0
1332,CPD000097413,Cc1cc(C)nc(NC2=NC(=O)CC(C(=O)O)N2c2ccc(Cl)cc2)n1,-7.939,1456.0
5529,CPD000631176,CCOC(=O)N1CCN(C(=O)Cn2nc(C)n3nc(-c4ccccc4)cc3c2=O)CC1,-6.361,2668.5
3941,CPD002452915,Cc1ccccc1OCC(=O)NC12CC3CC(CC(C3)C1)C2,-4.769,5488.5
2368,CPD002487992,O=C(NCCNC(=O)c1nc(O)c2ccccc2n1)c1ccccn1,-6.234,2808.5
487,CPD002393258,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1ccccc1,-8.754,539.5
6240,CPD002398628,O=C(CSc1ncnc2c1oc1ccccc12)NC1CCCCCC1,-4.208,6419.5
4916,CPD002409278,Cc1oc(-c2ccccc2)nc1CC(=O)NCCN(C(C)C)C(C)C,-4.409,6137.0
2292,CPD002484279,Cc1ccc(-c2cc(C(=O)Nc3nccs3)c3ccccc3n2)cc1,-6.344,2684.5
4261,CPD002407271,O=C(CCc1c[nH]c2ccccc12)NC1CCN(C2CC2)CC1,-5.793,3439.5
6262,CPD002418879,CCCNC(=O)CCc1c[nH]c2ccccc12,-5.121,4699.0
3906,CPD000280812,Cc1cc(Cc2ccccc2)c(C)cn1,-5.081,4803.5
6010,CPD002499648,O/N=c1/oc2cc3occ(-c4ccccc4)c3cc2c2c1CCC2,-5.159,4618.5
1100,CPD002427046,CC(C)C(=O)NCCc1ccc(C(=O)O)cc1,-8.155,1201.0
2717,CPD002429570,COc1cccc(CNC(=O)NNc2nc(C)cc(O)n2)c1,-5.756,3506.5
1075,CPD000080125,O=C(O)c1cc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)ccc1Cl,-8.174,1173.5
6061,CPD000385383,CCc1nnc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)s1,-7.789,1619.0
3572,CPD000646326,COc1ccc(CNC(=O)CCC(=O)N2C[C@H]3C[C@H](C2)c2cccc(=O)n2C3)cc1OC,-5.959,3186.0
5656,CPD000650117,CC(C)C[C@@H](C(=O)N[C@@H](C(=O)O)c1ccccc1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,-8.819,475.5
2178,CPD000387051,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,-6.525,2497.5
5426,CPD002438471,C[N+](C)(C)CC#CCCCCC#CC[N+](C)(C)C,-2.083,6986.0
6714,CPD002403797,Cc1cnc2c(S(=O)(=O)NCCN3CCOCC3)cccc2c1,-3.554,6838.0
3908,CPD002415737,CC1=CC(=NN=C(S)Nc2cc(C)ccc2C)CC1,-5.364,4202.0
3096,CPD002489945,Cc1n[nH]c2c1C(c1ccc3c(c1)OCO3)SCC(O)=N2,-5.13,4674.0
1450,CPD002413672,O=C(O)c1cc(Cl)cc(Cl)c1I,-7.834,1580.0
1093,CPD002500027,Cc1ccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)c(C)c1,-8.16,1193.0
3960,CPD000046980,COc1cc(-c2noc(-c3ccccc3C(=O)NCc3ccco3)n2)cc(OC)c1OC,-5.071,4826.0
5265,CPD002152534,Cc1c(NC(=O)c2c(Cl)cnn2C)cnn1C,-4.787,5453.5
6833,CPD002432665,CCC(=O)NCC(c1ccsc1)N(C)C,-4.866,5273.0
572,CPD000135191,Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1,-8.675,630.0
72,CPD002488878,COc1ccccc1N1CCN(C(C(=O)O)c2c[nH]c3ccc(NC(=O)CCC(=O)O)cc23)CC1,-9.572,79.0
5985,CPD001535671,COc1ccc(N2CC(C(=O)O)CC2=O)cc1OC,-8.401,885.5
444,CPD000278172,Cc1ccc2nc(C)c(C(=O)O)cc2c1,-8.801,493.0
5368,CPD002428523,CN(CC(=O)NC(=O)NC1CCCC1)Cc1ccc(C(F)(F)F)cc1,-2.739,6960.0
3007,CPD002441615,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,-5.303,4332.0
4627,CPD002433295,CCc1ccc(C(=O)N(CC)CC)o1,-5.085,4793.0
4717,CPD002392643,Cc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)c(C)c1,-4.284,6324.5
540,CPD000544382,CC(C)[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCC(C(=O)O)CC1,-8.702,595.0
3878,CPD002188398,CCN(Cc1ccco1)C(=O)c1cc2cc(F)ccc2[nH]1,-5.382,4173.0
4839,CPD002399284,CC(=O)Nc1ccc(C(C)=O)cc1OCc1ccccc1C,-4.629,5750.5
577,CPD002443097,Cc1cc(C(=O)O)ccc1-c1ccc(C=C(C#N)C#N)o1,-8.668,635.0
1583,CPD002434889,COc1ccc(NC(=O)c2cnn3c2NC(C(=O)O)=CC3c2ccc(F)cc2)cc1,-7.678,1730.5
4915,CPD000595682,CCOc1ccc(C(=O)Cn2cnc3ccccc3c2=O)cc1,-5.88,3306.0
6710,CPD002428763,CNC(=O)Cc1ccc(NC(=O)C2CCCCC2)cc1,-3.618,6818.0
3466,CPD000827391,O=C(O)/C=C/c1ccc(Br)c(Cl)c1,-4.044,6591.0
5550,CPD002374743,CCc1ccc2oc(C(=O)N(Cc3ccc(Cl)cc3)C3CCS(=O)(=O)C3)cc(=O)c2c1,-5.743,3522.0
303,CPD002426741,O=C(O)CSCc1cccnc1,-9.008,337.0
68,CPD002241557,COc1cccc(-c2nc(C)c(C(=O)NCc3ccc(C(=O)O)cc3)s2)c1,-9.604,74.0
2022,CPD000415639,COc1ccc(-c2cnc(N)nc2-c2ccc(OCc3ccccc3)cc2O)cc1,-6.808,2266.0
807,CPD002484079,COc1ccc2nc(-c3ccc4c(c3)OCO4)cc(C(=O)O)c2c1,-8.408,877.5
723,CPD002399006,NC(=O)CCC(NC(=O)c1ccc(-c2ccc(F)cc2)o1)C(=O)O,-8.492,791.5
40,CPD000370411,COc1cc(Cl)c(C)cc1NC(=O)CSc1nnc(CCC(=O)O)c(O)n1,-9.795,44.0
1124,CPD002397186,COc1ccccc1CNC(=O)c1cc(Br)ccc1O,-8.135,1227.0
860,CPD000124360,Cc1ccc(N2C(Nc3nc(C)cc(C)n3)=NC(=O)CC2C(=O)O)cc1,-8.356,934.0
3333,CPD002395403,O=C(Cc1c[nH]c2ccccc12)OCc1c(Cl)cccc1Cl,-4.633,5745.0
4810,CPD002247182,CCc1ccc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)cc1,-9.592,76.5
