,rdkit_smiles
80409,CCOC(=O)C1CCN(C(=O)C2CCCN(S(=O)(=O)c3ccc(OC)c(Cl)c3)C2)CC1
66510,CCC(C)=NNC(=O)C1CC1
69533,CCCCC(CC)C(=O)NC12CC3CC(CC(C3)C1)C2
47160,CCOC(=O)c1[nH]c(C)c(C(C)=NO)c1C
64574,CCOC(=O)c1[nH]c(C)c(/C(C)=N/O)c1C
81819,O=[N+]([O-])c1cccc(S(=O)(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)c1
54414,CC(C)NC(=O)CN(C)C(=O)CCl
53872,CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(SC#N)cc2F)cc1
80335,O=C(C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1)N1CCOCC1
67529,CCc1ccc(OCCNC(=O)OC)cc1
69668,C=CC[N+](C)(C)CC(=O)OC1CC2CCC1(C)C2(C)C
71158,CCCCCCCCCC(=O)NN=C1CCCCCCCCCCC1
11793,Cc1sc(-c2nc(-c3ccccc3)no2)cc1S(=O)(=O)N1CCCCCC1
81436,CN(CCOc1ccccc1)C(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1
57922,CCOC(=O)c1[nH]c(C)c(C(=O)OCC2CC2(Cl)Cl)c1C
61856,Cc1cc(Cl)ccc1S(=O)(=O)NCCCC(=O)O
70595,CC(NC(=O)C1CCCC1)C1CCCO1
33204,N#Cc1cccc(S(=O)(=O)N2CCCCC2C(=O)N2CCCC2)c1
47568,Cc1cc(C)nc(S)n1
34180,Cc1ccc(S(=O)(=O)N(C)C(C)c2cc3ccccc3o2)c(C)c1
53133,COC(=O)c1ccc(OC(=O)c2ccc(N(C)C)cc2)cc1
4450,CCN(CC)S(=O)(=O)N1CC=C(c2c(OC)cc(OC)cc2OC)CC1
83350,CCOC(=O)C1CCCN(C(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)C1
14904,Cc1ccc(-c2ccc(=O)n(Cc3ccc(Cl)cc3)n2)cc1S(=O)(=O)N1CCCC1
82591,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NS(=O)(=O)c1ccc(F)c(F)c1
58545,CSc1nc(C)cc(C(=O)O)n1
72481,CCOC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)N(CC)CC)CC2)CC1
17039,CCc1cccc(C)c1NS(=O)(=O)c1cccc(C(F)(F)F)c1
27393,COc1ccc2cc(COC(=O)C3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)ccc2c1
48709,O=C(O)CNC(=O)C12CC3CC(CC(C3)C1)C2
41728,O=S(=O)(c1ccc(F)cc1)N1CCN(C23CC4CC(CC(C4)C2)C3)CC1
56448,CC(NS(=O)(=O)c1ccc(C#N)cc1)c1cccs1
29547,Cc1ccc(S(=O)(=O)NCC2(c3ccccc3)CC2)c(Cl)c1
63896,CNC(=O)NC(=O)CN(C1CCCC1)C1CCCC1
33798,Cc1ccc(F)c(S(=O)(=O)N2CCCC2c2nc3ccccc3[nH]2)c1
25129,COc1ccc2cc(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)c(C)nc2c1
75987,Cc1ccccc1C(=O)N1CCC(C(=O)N2CCN(S(=O)(=O)c3ccccc3F)CC2)CC1
26067,O=C(O)c1cccc(S(=O)(=O)Nc2ccc(Cl)c3cccnc23)c1
25825,Cc1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)c(C)n1C(C)C
3418,Cc1cccc(N(C)S(=O)(=O)c2ccc(-c3coc(C)n3)cc2)c1
80606,Cc1ccc(C(=O)OCC(=O)N2C(C)CCCC2C)cc1S(=O)(=O)N1CCOCC1
78016,Cn1cc(C(=O)N2CCCCCC2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21
70109,CC(C1CCCCC1)C(C)(CCC(=O)O)CC(=O)O
72105,Cc1c(S(=O)(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c(=O)n(C)c(=O)n1C
76235,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)N1CCN(S(=O)(=O)c2cccs2)CC1
59313,O=C(/C=C/NCCN(/C=C/C(=O)C(F)(F)F)CCN/C=C/C(=O)C(F)(F)F)C(F)(F)F
47262,COc1ccc([N+](=O)[O-])cc1
48694,COc1ccc(S(=O)(=O)NCC(=O)O)cc1
80684,CN(C(=O)COC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F)C1CCS(=O)(=O)C1
14514,COc1ccc(-n2nnnc2C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1
81052,O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCCC(C(F)(F)F)C1
81523,CC1CCCC(C)N1C(=O)COC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1
7856,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)CCS4)CC2)cc1
62880,CC(C)C(=O)NCCCOC1CCCCC1
63893,COCCS(=O)(=O)c1ccc(C(=O)N(C)C)cc1
4394,CC(c1cc2ccccc2o1)N(C)S(=O)(=O)c1ccccc1
67865,CCOC(=O)c1oc2c(c1C)/C(=N\O)CCC2
60316,Cc1cc(S(=O)(=O)NCCO)ccc1Cl
78507,Cc1nc2sccn2c(=O)c1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1
78023,CCn1cc(C(=O)N2CC(C)CC(C)C2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21
56574,CC(c1ccc(F)cc1)N(C)C(=O)c1ccc(S(=O)(=O)N(C)C)cc1
32229,Cn1cc(C(=O)N2CCCN(S(=O)(=O)c3ccc(F)cc3)CC2)cn1
75531,COc1ccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)cc1
77243,O=C(c1cncc(Br)c1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
36648,CCCOC(=O)c1cn(C)nc1S(=O)(=O)N1CCSCC1
74828,O=C(c1cccc(S(=O)(=O)N2CCCC2)c1)N1CCN(c2ncccn2)CC1
72427,CCOC(=O)N1CCN(C(=O)c2cn(CC)c3ccc(S(=O)(=O)N4CCCC4)cc3c2=O)CC1
82382,O=C(O)C1CCCN1C(=O)C1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1
57685,O=C(O)CNS(=O)(=O)c1cccnc1
7704,CC(C(=O)N1CCOCC1)n1ccc2cc(S(=O)(=O)N3CCCC3)ccc21
8352,COc1cccc2cc(S(=O)(=O)N3CCCC(C)C3)c(=O)oc12
54692,Cc1nc(O)nc(S)c1C#N
80497,CCOC(=O)C1CCN(C(=O)c2ccc(C)c(S(=O)(=O)N3CCCC3)c2)CC1
73654,CCOC(=O)C1CCN(C(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2Cl)CC1
29070,Cc1ccc(S(=O)(=O)N(C)C)cc1C(=O)OC(C)C(=O)c1ccccc1
42117,CCCN(CCC)S(=O)(=O)c1nc(C)c(Cl)c(C)c1C#N
55536,CCN(CC)S(=O)(=O)c1ccc(CN)s1
63060,CCN(CC(=O)NC(=O)NCC(C)C)C1CC1
74599,Cn1c(=O)n(C)c2cc([N+](=O)[O-])c(N3CCN(S(=O)(=O)c4ccccc4)CC3)cc21
81078,COc1ccc(CN(C)C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)cc1
47314,O=C(O)c1cccc(S(=O)(=O)NCc2ccco2)c1
70616,CC(NC(=O)C1CCCCC1)C1CCCO1
27903,O=S(=O)(c1ccc(Oc2cccc(Br)c2)nc1)N1CCCC1
37391,CC(C)C1N(C(=O)c2ccccc2)CCN1S(=O)(=O)c1ccccc1
23636,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c[nH]nc3-c3ccccc3)CC2)cc1
70493,CCCN=C(S)NC(C)C12CC3CC(CC(C3)C1)C2
61913,CCCN(CCC)C(=O)/C=C/c1csc(C)n1
72291,CCOC(=O)N1CCN(C(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2c(C)noc2C)CC1
20722,COCCCn1c(C)cc(C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)c1C
14515,COc1ccc(-n2nnnc2C2CCN(S(=O)(=O)c3ccccc3Cl)CC2)cc1
63749,CC(C)CCN(CC(N)=O)C1CC1
62237,COCCS(=O)(=O)c1ccc(C(=O)O)cc1
55688,CCN(CC)S(=O)(=O)c1ccc(-c2csc(N)n2)cc1
2623,Cc1onc(-c2ccccc2)c1C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
81911,COc1ccc(N2CCN(S(=O)(=O)c3cc4c5c(c3)CCN5C(=O)CC4)CC2)cc1
19655,Cc1ccc(S(=O)(=O)n2cnc3cc(C)c(C)cc32)cc1C
71771,Cc1ccc2c(c1)nnn2C1CCN(S(=O)(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1
49030,O=C(O)CC12CC3CC(C1)CC(CC(=O)O)(C3)C2
931,CCOC(=O)N1CCN(C(=O)CN(c2cccc(C)c2)S(=O)(=O)c2ccccc2)CC1
59991,CC(C)(C)c1ccc(S(=O)(=O)NCCO)cc1
64029,COC(=O)c1[nH]nc([Si](C)(C)C)c1[Si](C)(C)C
81246,CCOC(=O)C1CCN(C(=O)COC(=O)C2CCN(S(=O)(=O)c3ccc(C)c(C)c3)CC2)CC1
65129,CCS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)CC)cc2)cc1
52607,CC(NC(=O)C1CCCCC1)C12CC3CC(CC(C3)C1)C2
83267,CC(OC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1Br)C(=O)N1CCOCC1
81204,CCOC(=O)C1CCCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)C1
26053,COC(=O)c1ccc(NS(=O)(=O)c2c(C)cc(C)cc2C)cc1
56758,CCCCCOc1ccc(C(=O)C2CC2)cc1
2348,CCOc1ccc(S(=O)(=O)N2CC(=O)Nc3ccccc32)cc1
67314,CCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1
77912,CCOC(=O)N1CCN(S(=O)(=O)c2c(C)nc3scc(C)n3c2=O)CC1
54884,O=C(O)c1cccc(S(=O)(=O)NCC(F)(F)F)c1
53082,CCOC(=O)c1cc(N)cc(C(=O)OCC)c1
2711,COc1ccc(S(=O)(=O)Nc2cccc(C)c2C)c2cccnc12
52785,CN(C)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N(C)C
30959,COc1ccc(S(=O)(=O)Nc2cc(OC(F)F)c(OC)cc2C(=O)O)cc1Br
65354,CCNC(=O)C/C(C)=N/NC(=O)C(C)C
78585,CC1CCN(S(=O)(=O)c2ccc3c(c2)N(CC(=O)N(C)Cc2ccco2)C(=O)CO3)CC1
26832,COC(=O)c1cccc(S(=O)(=O)Nc2ccc(Cl)c3cccnc23)c1
81791,CCCCN(C(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)C1CCS(=O)(=O)C1
78806,COc1ccccc1C(CC(=O)O)NS(=O)(=O)c1ccc2c(c1)N(C(C)=O)CC(C)O2
11202,CCN(C(=O)CN(C)S(=O)(=O)c1cc2c(cc1C)NC(=O)C(C)O2)c1cccc(C)c1
80635,CCN(C(=O)COC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)C1CCS(=O)(=O)C1
41024,Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1S(=O)(=O)N1CCC(C)CC1
57107,CC(NS(=O)(=O)c1cccc2c1N=S=N2)c1ccccc1
63666,CCC(C)C(=O)N1CCCC2CCCCC21
1078,COc1cc(C)c(S(=O)(=O)n2nnc3ccccc32)cc1C
80929,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-n4cncn4)c([N+](=O)[O-])c3)CC2)cc1
71219,CCC(NC(=O)C1CCCO1)C12CC3CC(CC(C3)C1)C2
73290,Cn1nc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)c2ccccc2c1=O
1468,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1cccc(C(=O)O)c1
74327,CCN(CC)S(=O)(=O)c1cccc(C(=O)OCC(=O)c2ccc3c(c2)NC(=O)CO3)c1
43260,CC1c2cc3c(cc2CCN1S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)OCCCO3
78294,COc1cccc(N2CCN(S(=O)(=O)c3ccc(-n4cnnn4)cc3)CC2)c1
77653,Cc1ccc(S(=O)(=O)NC(C)C(=O)N2CCOCCOCCOCC2)cc1
69777,CCC(O)CCCCCCCC(O)CC
48085,C#CC(C)(C)NS(=O)(=O)c1cccc2nsnc12
7855,Cc1ccc(Cl)cc1N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)CC1
76440,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(C(=O)OCC(=O)N2CCCC2)c1
38492,CCOCc1nnc(NS(=O)(=O)c2ccc(Cl)cc2)s1
55016,CCC1(C)CC(=O)OC(=O)C1
2174,O=S(=O)(c1ccc(Br)c2ccccc12)N1CCCC1
50781,O=C(O)C12CC3CC(C(=O)O)(C1)CC(C(=O)O)(C3)C2
25779,Cc1ccc2nc(C)c(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)cc2c1
76387,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N1CCCc2ccccc21
1087,Cc1cc(C)n(-c2nc3ccccc3nc2N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)n1
10974,Cc1ccc(S(=O)(=O)N2CCN(c3ncnc4c3nnn4-c3ccccc3)CC2)c(C)c1
74163,Cc1c(C(=O)N2CCC(C)CC2)oc2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc12
80711,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)OC(C)C(=O)N3CCOCC3)CC2)cc1
78093,COc1ccccc1-c1nnc(C2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)o1
21278,C/C=C/Cn1c(SCC(=O)OCC)nc2c1c(=O)[nH]c(=O)n2C
3637,CN1CCN(S(=O)(=O)c2ccc(SCc3cc(Cl)c4c(c3)OCCO4)nc2)CC1
5296,Cc1c(S(=O)(=O)N2CCCC2c2cccc(F)c2)cnn1C(F)F
30513,CCOc1cc(S(=O)(=O)N(CCO)CCO)ccc1Br
76086,CN(c1ccc(OCC(=O)N2CCOCC2)cc1)S(=O)(=O)c1ccc(F)cc1
42219,Cc1ccc(C)c(S(=O)(=O)NCCc2ccc(Cl)cc2)c1
83023,COc1ccc(C(=O)N2CCCC(C(N)=O)C2)cc1S(=O)(=O)N1CCOCC1
78584,CCN(C(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)c1ccc(OC)cc1
81804,CN(C(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1)C1CCS(=O)(=O)C1
78362,Cc1cccc(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCCC4)cn3C)CC2)c1C
80632,CCN(C(=O)COC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1)C1CCS(=O)(=O)C1
72224,CCOC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(Br)s3)CC2)CC1
77609,Cc1nc(C)n(CC(C)C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)n1
76056,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OC(C)C(=O)NC(N)=O)CC2)cc1C
31428,CC(CN1CCOCC1)NS(=O)(=O)c1ccc(F)c(Cl)c1
8332,Cc1ccc(S(=O)(=O)n2ccn(C(=O)CC3CCCCC3)c2=O)cc1
74047,CC(C)N1C2OC(C3OC4C(O3)N(C(C)C)S(=O)(=O)N4C(C)C)OC2N(C(C)C)S1(=O)=O
54847,CCCCCCCCCCCCS(=O)(=O)CC(C)C(N)=O
23280,CN(Cc1cccs1)C(=O)c1cccc(S(=O)(=O)N2CCCC2)c1
53641,CC(C)(C)C(=O)NC(C(=O)O)C12CC3CC(CC(C3)C1)C2
51120,CC(=NO)C1CCCCCCCCCCC1
65295,C/C(=N\O)C1CCCCCCCCCCC1
76709,CC(=NO)C1CCCCC1
66268,CCOC(=O)c1oc2c(c1C)/C(=N\OC(C)=O)CCC2
9598,Cc1ncc(-c2ccc(S(=O)(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2)o1
75110,CCOC(=O)N1CCC(N2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)CC1
59973,N=C(N)C1CC1
77030,CCOC(=O)C1CCN(C(=O)CCc2ccc(S(=O)(=O)NC(C)C)cc2)CC1
80696,CCN(C(=O)COC(=O)c1ccc(C)c(S(=O)(=O)N2CCCCC2)c1)C1CCS(=O)(=O)C1
81883,COc1ccc(S(=O)(=O)N2CCOC23CCN(C(=O)c2ccccc2OC)CC3)cc1
50663,CC(C)C(NC(=O)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@@H]12)C(=O)O
2188,Cc1ccccc1NS(=O)(=O)c1ccc2oc(=O)ccc2c1
77479,O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1Cl)N1CCOCC1
69634,CN(C)CCOC1CC2CCC1(C)C2(C)C
17100,O=S(=O)(c1c(Cl)cccc1Cl)N1CCNCC1
27126,CN(Cc1cccs1)C(=O)c1cccc(S(=O)(=O)N(C)C)c1
56759,COC(=O)c1ccc(C(=O)O)cc1
30007,CN(Cc1c(F)cccc1Cl)S(=O)(=O)c1ccc2c(c1)CCC2
32567,CCn1nc(C(=O)N2CCN(S(=O)(=O)c3ccc(C(C)(C)C)cc3)CC2)c2ccccc2c1=O
82951,O=C(OCC(=O)N1CCOCC1)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1Cl
71520,CCn1c(SCC(=O)N2CCCCC2)nnc1-c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1
74192,Cc1c(C(=O)N2CCC3(CC2)OCCO3)oc2ccc(S(=O)(=O)N3CCCCC3)cc12
9621,Cc1ncc(-c2ccc(C)c(S(=O)(=O)Nc3cccc(C)c3C)c2)o1
68409,COc1ccc(S(=O)(=O)NCC(=O)O)c2ccccc12
42859,CSCC[C@H](NC(=O)OC(C)(C)C)c1nnc(SC)o1
79017,CCN(CC)C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCN3C(=O)C2CCC2)CC1
48210,C=CCNC(=O)/C=C/c1ccc(OC)cc1
1488,COCCn1c(C)cc(C(=O)CSc2nc3nc(C)cc(C)n3n2)c1C
16840,CCN(CC)CC(C)(C)NS(=O)(=O)c1ccccc1
4752,CCn1cc(S(=O)(=O)N2CCN(c3ccccc3OC)CC2)cn1
64453,CC(=O)NC1[C@@H]2C[C@@H]3C[C@H]1CC(O)(C3)C2
23828,CN(Cc1ccc(F)cc1)S(=O)(=O)c1cccc2c1N=S=N2
63535,COC(=O)C1(NC(=O)C2CCCO2)CCCCCC1
64589,CC(C)C(=O)/C=C(\N)C(Cl)(Cl)Cl
8367,CN1CCN(S(=O)(=O)c2cc3ccccc3oc2=O)CC1
54519,CCN(CC)S(=O)(=O)c1cc(C)c(C)c(N)c1
83183,CC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-n4cncn4)c([N+](=O)[O-])c3)CC2)cc1
81606,O=C(c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)N1CCN(c2ccccc2)CC1
28606,Cc1cc(=O)oc2cc(Oc3ccc(S(=O)(=O)NC(C)C)cc3[N+](=O)[O-])ccc12
821,Cc1ccc(S(=O)(=O)N2CCN(c3nc4ccccc4nc3-n3nc(C)cc3C)CC2)cc1
44251,COc1ccc(S(=O)(=O)N(C)Cc2nc(-c3ccc(OC(F)(F)F)cc3)no2)cc1
50079,CCCOc1ccc(C(=O)CCN(C)C)cc1
76990,O=C(O)CNS(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)NCC(=O)O)ccc1-2
82422,Cc1cc(C(=O)COC(=O)c2cccc(S(=O)(=O)N(C)C)c2)c(C)n1CC1CCCO1
63200,CC(C)CN(CC(=O)NC(=O)NC(C)C)C1CC1
63251,COCCN(CCOC)C(=O)/C=C/c1ccsc1
55365,CC(=O)C12CC3CC(C1)CC(C(=O)O)(C3)C2
70627,C=CCNC(=O)CC12CC3CC(CC(C3)C1)C2
49971,COc1ccc(C(=C(Cl)Cl)c2ccc(OC)cc2)cc1
58278,CCCNCC1CCCCC1
73443,COc1ccccc1N1CCN(C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1
61347,COCCOc1ccc(C(=O)/C=C/c2ccc(C(=O)OC)o2)cc1
9825,Cc1ccc(N2CCCS2(=O)=O)cc1NS(=O)(=O)c1ccc(F)cc1C
21308,Cc1ccc2c(COC(=O)c3cccc(S(=O)(=O)N(C)C)c3)cc(=O)oc2c1
38059,Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1S(=O)(=O)N1CCOCC1
54547,Cc1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2NN=Cc2ccc(C#N)cc2)c(C)c1
80631,CN(C(=O)COC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)C1CCS(=O)(=O)C1
25458,COC(=O)c1ccc(S(=O)(=O)N2CCCC2c2cccn2C)cc1
23694,COc1cc(NS(=O)(=O)c2cccc(Br)c2)c(C(=O)O)cc1OC
41758,CCn1cc(S(=O)(=O)N2CCN(c3ccccc3C)CC2)cn1
25113,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC(CCc4ccc(O)cc4)CC3)CC2)c(C)c1
575,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)c2cccc(C)c2)cc1
7354,Cc1cn2c(=O)c(S(=O)(=O)N3CCN(c4cccc(C)c4C)CC3)c(C)nc2s1
16568,CCN(CC)S(=O)(=O)c1ccc(C)c(NS(=O)(=O)c2cccc(C#N)c2)c1
83359,CC(=O)N1CCN(C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)CC1
73251,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)OCC(=O)NC(N)=O
28107,Cc1cc(F)ccc1S(=O)(=O)NC(CN(C)C)c1ccccc1
83131,COc1ccccc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3ccccc3F)CC2)CC1
65603,O=C1CC(O)=C(Br)O1
59888,CCOc1ccc(S(=O)(=O)NCCO)cc1
80633,CN(C(=O)COC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1)C1CCS(=O)(=O)C1
36883,CCOc1ccc(S(=O)(=O)N(C)CC(=O)N2CCOCC2)cc1C
81063,COc1ccc(CC(=O)N(C)Cc2cccc(OC)c2OC)cc1S(=O)(=O)N1CCOCC1
80744,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)N3CCCC3=O)CC2)cc1C
27501,COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc3ccccc3c2)c1
55313,COC(=O)c1ccc(C(=O)Oc2ccc(C(C)=O)cc2)cc1
36645,CCn1cc(C(=O)n2nc(C)cc2C)c(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)n1
20634,COc1ccc(OC)c(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCCCC4)CC2)c1
75074,CN(CCO)S(=O)(=O)c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N(C)CCO)ccc1-2
70594,CC1CC(NC(=O)CCC(=O)O)CC(C)(C)C1
9601,Cc1ncc(-c2ccc(S(=O)(=O)Nc3ccccc3C)cc2)o1
62429,CC(C)CNC(=O)C1CCCC(C(=O)NCC(C)C)C1
36642,Cc1cc(C)n(C(=O)c2cn(C)nc2S(=O)(=O)N2CCN(c3ccc(Cl)cc3)CC2)n1
49992,CC(=O)CC(C)(C)S(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)C(C)(C)CC(C)=O)cc2)cc1
68150,Cc1cc(Cl)c(Cl)cc1S(=O)(=O)NCCCO
54354,N=C(N)NS(=O)(=O)c1ccccc1
13323,CN=c1c(NS(=O)(=O)c2ccc(C)c(C)c2)c(O)oc2ccccc12
15323,CCOc1ccc(S(=O)(=O)N2CCCC2c2cccc(F)c2)cc1
69373,CCCCc1oc2c(c(=O)c1CC)C(=O)CC(C)(C)C2
26021,COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1cc(Cl)ccc1OCC(F)(F)F
77197,O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1
68425,C#CC[N+](C)(C)C/C=C(\Cl)C(=C)Cl
7705,CC(C(=O)N1CCOCC1)n1ccc2cc(S(=O)(=O)N3CCCCCC3)ccc21
77242,O=C(c1cncc(Br)c1)N1CCN(S(=O)(=O)c2ccccc2)CC1
80524,CCOC(=O)C1CCN(C(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2C)CC1
18546,O=S(=O)(c1cccc(Cl)c1Cl)N1CCN(c2nnnn2-c2ccccc2)CC1
2726,CN=c1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(O)oc2ccccc12
63795,COCCN(CCOC)C(=O)c1cccc(C#N)c1
47073,COC(=O)CSc1sc(=O)sc1SC
47681,COC(=O)c1sc(N)c(C#N)c1C
24060,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4ccc(F)cc4nc3C)CC2)c(C)c1
74838,CC(C)N(C(=O)COC(=O)[C@@H]1CC(O)CN1S(=O)(=O)c1ccccc1[N+](=O)[O-])C(C)C
73124,CN(C(=O)COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)C1CCS(=O)(=O)C1
78366,Cc1cccc(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCOCC4)cn3C)CC2)c1C
76457,O=C(c1cccc(S(=O)(=O)N2CCOCC2)c1)N1CCN(S(=O)(=O)c2cccs2)CC1
82855,COc1ccc(C(=O)N2CCc3ccccc32)cc1S(=O)(=O)N1CCOCC1
32146,CCOC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1
60639,CC(C)Sc1ccc(C(=O)O)cc1
75129,CCc1c(C)nc2ncnn2c1N1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1
12358,COc1ccc(C2SCCN2S(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1
72058,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
10547,Cc1cc2c(cc1S(=O)(=O)N1CCC(C(=O)N3CCCC3)CC1)OCC(=O)N2
75538,CC1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)CC1
69974,CN(C)C(=O)C1CCC(C)(C(=O)O)C1(C)CI
72668,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
72944,COc1ccc(S(=O)(=O)N(C)CC(=O)N2CCC(C(N)=O)CC2)cc1Cl
8977,Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cn(C)c(C)n4)CC3)CC2)c1C
73296,COc1cc2c(cc1OC)CN(C(=O)Cc1ccc(OC)c(S(=O)(=O)N3CCOCC3)c1)CC2
9328,CCOC(=O)c1cc(-c2ccc(S(=O)(=O)N3CCN(c4cccc(C)c4C)CC3)s2)on1
82856,CCN(CC)S(=O)(=O)c1ccc(N2CC(C(=O)N3CCOCC3)CC2=O)cc1
77168,CC(=O)N1CCC(N(CCCOC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1
62888,CC(C)OCCCNC(=O)CC1CCCC1
67512,CCOC(=O)c1[nH]c2c(c1C)C(=O)CCC2
