,ID,smiles,score,rdkit_smiles
2392,2579860,CCOC(=O)C1=C(NC2(O)c3ccccc3C(=O)C12O)C(F)(F)F,-5.674,CCOC(=O)C1=C(C(F)(F)F)NC2(O)c3ccccc3C(=O)C12O
2393,2562890,CCOC(=O)NN=C1c2ccccc2C2(O)NC(=O)NC12O,-5.456,CCOC(=O)NN=C1c2ccccc2C2(O)NC(=O)NC12O
2394,2519143,Cn1c(SCC(=O)NC2CCCC2)nc2CCSc2c1=O,-6.047,Cn1c(SCC(=O)NC2CCCC2)nc2c(c1=O)SCC2
2395,2563795,COc1ccc2C(=O)\C(CCc2c1)=C\c1ccc(SC)cc1,-6.336,COc1ccc2c(c1)CC/C(=C\c1ccc(SC)cc1)C2=O
2396,2563795,COc1ccc2C(=O)\C(CCc2c1)=C\c1ccc(SC)cc1,-6.323,COc1ccc2c(c1)CC/C(=C\c1ccc(SC)cc1)C2=O
2397,2562028,Cc1ccc(\C=C2/CCc3ccccc3C2=O)o1,-6.797,Cc1ccc(/C=C2\CCc3ccccc3C2=O)o1
2398,2563813,O=C1\C(Cc2ccccc12)=C\c1ccc2ccccc2c1,-6.92,O=C1/C(=C/c2ccc3ccccc3c2)Cc2ccccc21
2399,2562207,O=C1\C(Cc2ccccc12)=C\c1ccsc1,-6.338,O=C1/C(=C/c2ccsc2)Cc2ccccc21
2400,2563814,O=C1C(CC\C1=C/c1ccc2ccccc2c1)C1CCCC1,-7.417,O=C1/C(=C/c2ccc3ccccc3c2)CCC1C1CCCC1
2401,2557360,CC(C)c1nnc2ccc(nn12)N1CCCCCC1,-6.692,CC(C)c1nnc2ccc(N3CCCCCC3)nn12
2402,2501863,NC(=O)C1(CCN(CC1)c1ccc2nnc(-c3ccccc3)n2n1)N1CCCCC1,-7.708,NC(=O)C1(N2CCCCC2)CCN(c2ccc3nnc(-c4ccccc4)n3n2)CC1
2403,2580645,CC(=NNC(S)=NN=C(C)c1ccccc1)c1ccccc1,-6.645,CC(=NN=C(S)NN=C(C)c1ccccc1)c1ccccc1
2404,2561679,Fc1cccc(NC(S)=NC2CC2)c1,-5.215,Fc1cccc(NC(S)=NC2CC2)c1
2405,2518763,Cc1[nH]c2nc3ccccc3n2c(=O)c1Cc1ccccc1,-6.569,Cc1[nH]c2nc3ccccc3n2c(=O)c1Cc1ccccc1
2406,2555012,COc1ccc(cc1)C1N2N=C(NC2=NC(C)=C1C(=O)Nc1ccccc1OC)SC,-6.696,COc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)N=C3NC(SC)=NN32)cc1
2407,2554688,COC(=O)C1=C(C)N=C2Nc3ccccc3N2C1c1ccc(OC)cc1,-6.063,COC(=O)C1=C(C)N=C2Nc3ccccc3N2C1c1ccc(OC)cc1
2408,2554568,NC1=NC(N2C(Nc3ccccc23)=N1)c1cccc(Oc2ccccc2)c1,-8.335,NC1=NC(c2cccc(Oc3ccccc3)c2)N2C(=N1)Nc1ccccc12
2409,2554517,Cc1ccc(cc1)C1N=C(N)N=C2Nc3ccccc3N12,-6.853,Cc1ccc(C2N=C(N)N=C3Nc4ccccc4N32)cc1
2410,2551945,COc1ccc(cc1)C1N(C(=O)C(O)=C1C(C)=O)c1cccc(OC)c1,-6.796,COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2c2cccc(OC)c2)cc1
2411,2518065,COC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1ccc(cc1)C(C)(C)C,-6.16,COC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1ccc(C(C)(C)C)cc1
2412,2520769,Oc1cccc(c1)C1N(Cc2ccncc2)C(=O)c2[nH]nc(c12)-c1ccccc1O,-7.357,O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(O)c2)N1Cc1ccncc1
2413,2520556,COc1cc(cc(OC)c1OC)C1N(Cc2cccnc2)C(=O)c2[nH]nc(c12)-c1cc(C)ccc1O,-7.068,COc1cc(C2c3c(-c4cc(C)ccc4O)n[nH]c3C(=O)N2Cc2cccnc2)cc(OC)c1OC
2414,2520727,CCOc1cc(ccc1O)C1N(CCO)C(=O)c2[nH]nc(c12)-c1c(C)cc(C)cc1O,-5.949,CCOc1cc(C2c3c(-c4c(C)cc(C)cc4O)n[nH]c3C(=O)N2CCO)ccc1O
2415,2524041,CNC(=O)CN(C)S(=O)(=O)N1CCCC(C)C1,-6.035,CNC(=O)CN(C)S(=O)(=O)N1CCCC(C)C1
2416,2513446,CCOC(=O)c1cn[nH]c1S(=O)(=O)N1CCCC(C)C1,-5.498,CCOC(=O)c1cn[nH]c1S(=O)(=O)N1CCCC(C)C1
2417,2517120,COc1cccc(NC(=O)N2CCC(CC2)N(C)C(C)C)c1,-4.27,COc1cccc(NC(=O)N2CCC(N(C)C(C)C)CC2)c1
2418,2515687,CCN1c2cc(C)ccc2-n2cccc2C11CCN(CC1)C(=O)Nc1cccc(OC)c1,-7.718,CCN1c2cc(C)ccc2-n2cccc2C12CCN(C(=O)Nc1cccc(OC)c1)CC2
2419,2568561,CCOC(=O)CSC(=S)N(C)C,-4.035,CCOC(=O)CSC(=S)N(C)C
2420,2568435,CN(C)C(=S)SCC(=O)NCCNC(=O)CSC(=S)N(C)C,-4.786,CN(C)C(=S)SCC(=O)NCCNC(=O)CSC(=S)N(C)C
2421,2580684,NC(=N)c1cc(I)cc(c1)[N+]([O-])=O,-5.929,N=C(N)c1cc(I)cc([N+](=O)[O-])c1
2422,2572325,NC(=O)c1cc(c[nH]1)C(O)=O,-5.241,NC(=O)c1cc(C(=O)O)c[nH]1
2423,2562083,CC(=O)C1C(C(C(C)=O)C(C)(O)CC1=O)c1ccc(Cl)cc1,-6.13,CC(=O)C1C(=O)CC(C)(O)C(C(C)=O)C1c1ccc(Cl)cc1
2424,2501811,CCOC(=O)C1C(C(C(=O)OCC)C(C)(O)CC1=O)c1cc(Br)ccc1OC,-5.051,CCOC(=O)C1C(=O)CC(C)(O)C(C(=O)OCC)C1c1cc(Br)ccc1OC
2425,2576553,COC(=O)CCC1CCCC\C1=N\O,-4.273,COC(=O)CCC1CCCC/C1=N/O
2426,2573545,NNc1ncnc2ccc(cc12)[N+]([O-])=O,-5.718,NNc1ncnc2ccc([N+](=O)[O-])cc12
2427,2565041,CC1(C)CNC(SCc2ccc(cc2)C#N)=NC1,-3.522,CC1(C)CN=C(SCc2ccc(C#N)cc2)NC1
2428,2561715,CCC(C)c1ccc(NC(=O)CC)cc1,-5.674,CCC(=O)Nc1ccc(C(C)CC)cc1
2429,2560564,CC(C)Oc1ccc(cc1)C(CCN)C1CCCCC1,-5.308,CC(C)Oc1ccc(C(CCN)C2CCCCC2)cc1
2430,2561507,CC(N=C(S)NC1CCCC1)c1ccc(cc1)C(C)(C)C,-6.221,CC(N=C(S)NC1CCCC1)c1ccc(C(C)(C)C)cc1
2431,2526657,Brc1ccccc1CCC(=O)NC1CCN(C1)C1CC1,-6.069,O=C(CCc1ccccc1Br)NC1CCN(C2CC2)C1
2432,2520417,Brc1ccccc1C(=O)N1C2=C(CCCC2)C(=O)NC11CCCCC1,-6.284,O=C1NC2(CCCCC2)N(C(=O)c2ccccc2Br)C2=C1CCCC2
2433,2502287,COc1ccc(OCc2nnc3SC(CC(O)=O)C(=Nn23)c2ccccc2)cc1,-5.977,COc1ccc(OCc2nnc3n2N=C(c2ccccc2)C(CC(=O)O)S3)cc1
2434,2572030,CCONC(=O)c1cc2cc(OC)cc(OC)c2[nH]1,-4.853,CCONC(=O)c1cc2cc(OC)cc(OC)c2[nH]1
2435,2513504,Cc1ccc(cc1)C1=C(O)C(=O)N(C1c1ccccc1)c1ccc(F)cc1,-7.278,Cc1ccc(C2=C(O)C(=O)N(c3ccc(F)cc3)C2c2ccccc2)cc1
2436,2513500,OC(=O)c1ccc(cc1)C1N(C(=O)C(O)=C1c1ccccc1)c1ccc(Cl)cc1,-7.528,O=C(O)c1ccc(C2C(c3ccccc3)=C(O)C(=O)N2c2ccc(Cl)cc2)cc1
2437,2526079,OC(=O)Cc1ccc(cc1)N1C(C(C(=O)c2ccccc2Cl)=C(O)C1=O)c1ccc(cc1)C(O)=O,-7.01,O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3Cl)C2c2ccc(C(=O)O)cc2)cc1
2438,2513508,CC(C)c1ccc(cc1)C1N(Cc2ccccn2)C(=O)C(O)=C1c1ccccc1,-6.617,CC(C)c1ccc(C2C(c3ccccc3)=C(O)C(=O)N2Cc2ccccn2)cc1
2439,2552061,CCOC(=O)c1sc2nc(N3CCOCC3)c3CN(C)CCc3c2c1N,-5.914,CCOC(=O)c1sc2nc(N3CCOCC3)c3c(c2c1N)CCN(C)C3
2440,2567007,Cc1c(C)c(C)c(C(O)=O)c(C)c1C,-5.866,Cc1c(C)c(C)c(C(=O)O)c(C)c1C
2441,2559688,Cc1nc(C(O)=O)c(nc1C)C(O)=O,-5.672,Cc1nc(C(=O)O)c(C(=O)O)nc1C
2442,2560513,CC(C)(C)c1[nH]nc(C(O)=O)c1Br,-5.552,CC(C)(C)c1[nH]nc(C(=O)O)c1Br
2443,2572100,Cc1nc2cc(F)cc(C(O)=O)c2nc1C,-5.848,Cc1nc2cc(F)cc(C(=O)O)c2nc1C
2444,2570051,CC(C)c1ncc(Cl)c(n1)C(O)=O,-5.784,CC(C)c1ncc(Cl)c(C(=O)O)n1
2445,2583301,C\C(=N\O)c1ccccc1O,-5.052,C/C(=N/O)c1ccccc1O
2446,2566531,C\C(=N\O)c1cc2ccc(O)cc2oc1=O,-6.102,C/C(=N/O)c1cc2ccc(O)cc2oc1=O
2447,2568432,C\C=C\C(=O)OCC(=O)c1ccc(Br)s1,-4.781,C/C=C/C(=O)OCC(=O)c1ccc(Br)s1
2448,2559352,CN(C)C(=O)c1ccc(Br)s1,-4.798,CN(C)C(=O)c1ccc(Br)s1
2449,2549017,CN(C)C(=O)c1cc(Br)ccc1Cl,-5.117,CN(C)C(=O)c1cc(Br)ccc1Cl
2450,2547957,CC(C)(C)c1ccc(cc1)C1CC(=O)c2cnc(N)nc2C1,-6.844,CC(C)(C)c1ccc(C2CC(=O)c3cnc(N)nc3C2)cc1
2451,2518729,Fc1ccc(cc1)C1CC(=O)c2cn3nc(nc3nc2C1)C(F)(F)F,-7.387,O=C1CC(c2ccc(F)cc2)Cc2nc3nc(C(F)(F)F)nn3cc21
2452,2564605,Cc1ccc(CN(C2CCCCC2)C(S)=NCC(O)=O)cc1,-5.759,Cc1ccc(CN(C(S)=NCC(=O)O)C2CCCCC2)cc1
2453,2549811,c1ccc(cc1)-c1nn2c(nnc2s1)-c1ccc2ccccc2n1,-7.49,c1ccc(-c2nn3c(-c4ccc5ccccc5n4)nnc3s2)cc1
2454,2502948,OC(=O)c1ccc(cc1)S(=O)(=O)N1CCC2(CC1)CC(=O)c1ccccc1O2,-7.989,O=C(O)c1ccc(S(=O)(=O)N2CCC3(CC2)CC(=O)c2ccccc2O3)cc1
2455,2578103,[O-][N+](=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,-6.156,O=[N+]([O-])c1ccc2[nH]c(C(F)(F)F)nc2c1
2456,2575283,O=S1CCN(CC1)c1nc(nc2sc3CCCCc3c12)C1CC1,-6.14,[O-][S+]1CCN(c2nc(C3CC3)nc3sc4c(c23)CCCC4)CC1
2457,2518385,COC(=O)Cn1nnc2sc3CCCCc3c2c1=O,-5.859,COC(=O)Cn1nnc2sc3c(c2c1=O)CCCC3
2458,2565462,CC1CCCc2c1nc1sc3CCCCc3c1c2-c1cccc(F)c1,-7.852,CC1CCCc2c1nc1sc3c(c1c2-c1cccc(F)c1)CCCC3
2459,2515105,Cc1nc(Oc2ccc(F)cc2)c2c3CCCCc3sc2n1,-6.84,Cc1nc(Oc2ccc(F)cc2)c2c3c(sc2n1)CCCC3
2460,2547507,CN1CCc2nc(N)c(C#N)c(-c3ccc4OCOc4c3)c2C1,-6.164,CN1CCc2nc(N)c(C#N)c(-c3ccc4c(c3)OCO4)c2C1
2461,2544580,Nc1nc2CCCCc2c(-c2cccc(F)c2)c1C#N,-6.613,N#Cc1c(N)nc2c(c1-c1cccc(F)c1)CCCC2
2462,2555786,NC1=C(C#N)C(c2ccc3OCOc3c2)c2c(O)ncnc2O1,-7.144,N#CC1=C(N)Oc2ncnc(O)c2C1c1ccc2c(c1)OCO2
2463,2552683,COc1cc(cc(OC)c1OC)-c1nc(no1)-c1nonc1N,-6.897,COc1cc(-c2nc(-c3nonc3N)no2)cc(OC)c1OC
2464,2512305,COc1cccc2cc(-c3nc(no3)-c3nonc3N)c(=O)oc12,-8.26,COc1cccc2cc(-c3nc(-c4nonc4N)no3)c(=O)oc12
2465,2512308,Cc1cccc2cc(-c3nc(no3)-c3cccs3)c(=O)oc12,-7.506,Cc1cccc2cc(-c3nc(-c4cccs4)no3)c(=O)oc12
2466,2513390,O=c1oc2ccccc2cc1-c1nc(no1)-c1ccc(cc1)N1CCCCC1,-7.114,O=c1oc2ccccc2cc1-c1nc(-c2ccc(N3CCCCC3)cc2)no1
2467,2512806,Cn1cc(-c2cc3N(CCCn3n2)C(=O)CCC(=O)NC2CCCC2)c2ccccc12,-8.306,Cn1cc(-c2cc3n(n2)CCCN3C(=O)CCC(=O)NC2CCCC2)c2ccccc21
2468,2574556,CN1CCN(CC1)C(C)(C)CNC(=O)Nc1nnc(C)s1,-6.408,Cc1nnc(NC(=O)NCC(C)(C)N2CCN(C)CC2)s1
2469,2573437,CCN(Cc1ccc(Cl)s1)C(=O)CCc1cccs1,-4.245,CCN(Cc1ccc(Cl)s1)C(=O)CCc1cccs1
2470,2524591,CCCc1cc(O)nc(SC(C)C(=O)NC)n1,-5.995,CCCc1cc(O)nc(SC(C)C(=O)NC)n1
2471,2577761,Clc1ccc(COC(=O)C2CCC2)c(Cl)c1,-5.625,O=C(OCc1ccc(Cl)cc1Cl)C1CCC1
2472,2575379,O=C(COC(=O)C1CCC1)c1ccc[nH]1,-4.915,O=C(COC(=O)C1CCC1)c1ccc[nH]1
2473,2518708,Clc1ccc(CSc2nnc(o2)[C@@H]2CCCN2)c(Cl)c1,-6.533,Clc1ccc(CSc2nnc([C@@H]3CCCN3)o2)c(Cl)c1
2474,2561991,Cc1c(C)[n+]([O-])c(c(C)[n+]1[O-])-c1ccc(F)cc1,-5.419,Cc1c(C)[n+]([O-])c(-c2ccc(F)cc2)c(C)[n+]1[O-]
2475,2559304,Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c(c[n+]1[O-])-c1ccccc1,-5.998,Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c(-c2ccccc2)c[n+]1[O-]
2476,2532525,COC(=O)C(C#N)c1nc2ccccc2nc1Cl,-4.053,COC(=O)C(C#N)c1nc2ccccc2nc1Cl
2477,2500194,CCOC(=O)C1CCCN(C1)c1nc2ccccc2nc1C(C#N)C(=O)OC(C)COC,-6.602,CCOC(=O)C1CCCN(c2nc3ccccc3nc2C(C#N)C(=O)OC(C)COC)C1
2478,2570144,CC(NC(c1ccccc1)c1ccccc1C)c1ccccc1,-6.911,Cc1ccccc1C(NC(C)c1ccccc1)c1ccccc1
2479,2565659,Cc1ccc(CNc2ccc(cn2)C(N)=O)cc1,-4.554,Cc1ccc(CNc2ccc(C(N)=O)cn2)cc1
2480,2562268,CC(=O)Nc1ccc(I)cc1C,-5.602,CC(=O)Nc1ccc(I)cc1C
2481,2561079,Cc1cc(ccc1NC(=O)CC#N)-c1ccc(NC(=O)CC#N)c(C)c1,-6.805,Cc1cc(-c2ccc(NC(=O)CC#N)c(C)c2)ccc1NC(=O)CC#N
2482,2559465,COc1ccc(OC)c(c1)C1CCCCC1O,-4.832,COc1ccc(OC)c(C2CCCCC2O)c1
2483,2509307,COc1ccc(OC)c(N)c1,-4.856,COc1ccc(OC)c(N)c1
2484,2566532,C\C(=N\NC(N)=S)C1CC2CCC1C2,-5.198,C/C(=N/NC(N)=S)C1CC2CCC1C2
2485,2565133,Cc1ccc(OCC(F)(F)F)c(N)c1,-5.379,Cc1ccc(OCC(F)(F)F)c(N)c1
2486,2560834,Cc1cccc(c1)-c1ccccc1N,-5.5,Cc1cccc(-c2ccccc2N)c1
2487,2560635,NCC(N1CCCC1)c1ccc(Cl)cc1,-5.284,NCC(c1ccc(Cl)cc1)N1CCCC1
2488,2538419,OC(=O)c1cc(NC(=O)c2ccc(Cl)s2)cc(c1)C(O)=O,-6.522,O=C(O)c1cc(NC(=O)c2ccc(Cl)s2)cc(C(=O)O)c1
2489,2511328,Oc1cc(O)c2c(cc(=O)oc2c1)-c1ccccc1,-6.883,O=c1cc(-c2ccccc2)c2c(O)cc(O)cc2o1
2490,2571105,OC(=O)C1CCCN(C1)C(=O)c1ccoc1,-5.672,O=C(O)C1CCCN(C(=O)c2ccoc2)C1
2491,2506366,CCOC(=O)C1CCCN(C1)C(=O)c1ccc(C\N=c2/c(N3CCC(C)CC3)c(O)c2=O)cc1,-7.804,CCOC(=O)C1CCCN(C(=O)c2ccc(C/N=c3\c(N4CCC(C)CC4)c(O)c3=O)cc2)C1
2492,2578405,[O-][N+](=O)c1ccccc1NN=C1CCCC1,-5.964,O=[N+]([O-])c1ccccc1NN=C1CCCC1
2493,2572338,O=C(COC(=O)C(=C\c1ccccc1)\c1cccs1)C1CCCCC1,-5.419,O=C(OCC(=O)C1CCCCC1)/C(=C/c1ccccc1)c1cccs1
2494,2547691,CC(=O)Nc1ccc(NC(=O)CC2N(CCNC2=O)C(=O)CN2CCN(CCO)CC2)cc1,-4.124,CC(=O)Nc1ccc(NC(=O)CC2C(=O)NCCN2C(=O)CN2CCN(CCO)CC2)cc1
2495,2571271,CCN(CC)S(=O)(=O)NCCNS(=O)(=O)N(CC)CC,-4.948,CCN(CC)S(=O)(=O)NCCNS(=O)(=O)N(CC)CC
2496,2567394,CCCn1c(C)cc(C(=O)CC#N)c1C,-5.525,CCCn1c(C)cc(C(=O)CC#N)c1C
2497,2566063,Fc1ccc(cc1)C(=O)OCC1(COC(=O)c2ccc(F)cc2)CCCC(COC(=O)c2ccc(F)cc2)(COC(=O)c2ccc(F)cc2)C1=O,-2.57,O=C(OCC1(COC(=O)c2ccc(F)cc2)CCCC(COC(=O)c2ccc(F)cc2)(COC(=O)c2ccc(F)cc2)C1=O)c1ccc(F)cc1
2498,2503621,CC1CCCCC11NC(=O)N(CC(=O)c2cc(C)n(Cc3cccs3)c2C)C1=O,-7.807,Cc1cc(C(=O)CN2C(=O)NC3(CCCCC3C)C2=O)c(C)n1Cc1cccs1
2499,2575100,O=C(Nc1cn[nH]c1)N1CCCCC1Cc1ccccc1,-6.748,O=C(Nc1cn[nH]c1)N1CCCCC1Cc1ccccc1
2500,2521490,O=c1cc(CN2CCCCC2)[nH]c2nc(nn12)-c1ccccc1,-7.204,O=c1cc(CN2CCCCC2)[nH]c2nc(-c3ccccc3)nn12
2501,2578285,Cc1[nH]c2ccccc2c1C(=O)C(N)=O,-6.161,Cc1[nH]c2ccccc2c1C(=O)C(N)=O
2502,2500694,Nn1c(=O)[nH]c2ccccc2c1=O,-5.819,Nn1c(=O)[nH]c2ccccc2c1=O
2503,2578108,Cn1c2ccncc2c2cc(ccc12)[N+]([O-])=O,-6.646,Cn1c2ccncc2c2cc([N+](=O)[O-])ccc21
2504,2528375,CCOC(=O)CCNC(=O)c1ccc(Br)cc1Cl,-3.621,CCOC(=O)CCNC(=O)c1ccc(Br)cc1Cl
2505,2532266,Cc1cc2c(NC(=O)C2(O)CC(=O)c2ccco2)c(C)c1,-6.961,Cc1cc(C)c2c(c1)C(O)(CC(=O)c1ccco1)C(=O)N2
2506,2560289,CC(=O)c1c(C)[nH]nc1C(F)(F)C(F)(F)F,-6.084,CC(=O)c1c(C(F)(F)C(F)(F)F)n[nH]c1C
2507,2549093,CC(=O)Nc1ccc2oc(nc2c1)-c1cccc2c(Cl)cccc12,-6.262,CC(=O)Nc1ccc2oc(-c3cccc4c(Cl)cccc34)nc2c1
2508,2500377,COc1ccccc1N1CCN(CC1)C1CCN(CC1)C(=O)COc1ccccc1,-5.836,COc1ccccc1N1CCN(C2CCN(C(=O)COc3ccccc3)CC2)CC1
2509,2544630,Cc1ccc2NC(=O)C(O)(c2c1)c1c[nH]c2ccccc12,-6.785,Cc1ccc2c(c1)C(O)(c1c[nH]c3ccccc13)C(=O)N2
2510,2503065,O=C(CSc1nnc(CCc2nc3ccccc3[nH]2)n1-c1ccccc1)NCc1ccco1,-7.399,O=C(CSc1nnc(CCc2nc3ccccc3[nH]2)n1-c1ccccc1)NCc1ccco1
2511,2558447,Cc1cnc(NC(=O)c2csc(NC3CCCC3)n2)s1,-5.753,Cc1cnc(NC(=O)c2csc(NC3CCCC3)n2)s1
2512,2525593,Cc1cnc(NC(=O)CCc2c(C)[nH]c(=O)[nH]c2=O)s1,-5.833,Cc1cnc(NC(=O)CCc2c(C)[nH]c(=O)[nH]c2=O)s1
2513,2565838,CC1CCC\C(C1)=C(\C#N)c1nc(cs1)-c1ccccc1O,-6.898,CC1CCC/C(=C(/C#N)c2nc(-c3ccccc3O)cs2)C1
2514,2560165,CC[Si](C)(CC)COC(=O)CCC[N+](C)(C)C,-3.607,CC[Si](C)(CC)COC(=O)CCC[N+](C)(C)C
2515,2533771,CCN1C(=O)NC(C(C(=O)N2CCOCC2)=C1C)c1c(F)cccc1Cl,-5.775,CCN1C(=O)NC(c2c(F)cccc2Cl)C(C(=O)N2CCOCC2)=C1C
2516,2525186,CC(N1CCN(CC1)c1oc(nc1C#N)-c1ccco1)C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2,-6.077,CC(C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2)N1CCN(c2oc(-c3ccco3)nc2C#N)CC1
2517,2581877,Clc1ccc(CNCC=C)cc1Cl,-5.561,C=CCNCc1ccc(Cl)c(Cl)c1
2518,2574746,Clc1ccc(CNCCS(=O)(=O)Cc2ccccc2)cc1Cl,-3.169,O=S(=O)(CCNCc1ccc(Cl)c(Cl)c1)Cc1ccccc1
2519,2570782,CC1(C)CC(CC(C)(C)N1)N=C(S)NC1CC2CCC1C2,-4.71,CC1(C)CC(N=C(S)NC2CC3CCC2C3)CC(C)(C)N1
2520,2561584,NC(CO)c1cccc2ccccc12,-5.915,NC(CO)c1cccc2ccccc12
2521,2560303,Clc1ccc(NC(=O)C2C3C2C2CCC3C2)cc1,-6.411,O=C(Nc1ccc(Cl)cc1)C1C2C3CCC(C3)C12
2522,2501393,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,-2.16,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
2523,2530970,CCCNC(=O)NC(=O)COC(=O)c1sccc1C,-3.808,CCCNC(=O)NC(=O)COC(=O)c1sccc1C
2524,2560489,N#CC(C#N)=c1[nH]c2ccccc2\c1=C/c1ccccc1,-6.375,N#CC(C#N)=c1[nH]c2ccccc2/c1=C\c1ccccc1
2525,2519424,CCOC(=O)c1ccc(cc1)N1C(c2c(C)n[nH]c2C1=O)c1ccc(Cl)cc1Cl,-7.089,CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccc(Cl)cc2Cl)cc1
2526,2519422,Cc1n[nH]c2C(=O)N(C(c12)c1ccc(Br)cc1)c1ccc(Br)cc1,-6.48,Cc1n[nH]c2c1C(c1ccc(Br)cc1)N(c1ccc(Br)cc1)C2=O
2527,2527467,CCOc1cc(C)c(Cl)cc1S(=O)(=O)N1CCCCC1C,-5.553,CCOc1cc(C)c(Cl)cc1S(=O)(=O)N1CCCCC1C
2528,2552733,Cn1c2ncn(CCC\N=C3/CCCN3)c2c(=O)n(C)c1=O,-6.755,Cn1c(=O)c2c(ncn2CCC/N=C2\CCCN2)n(C)c1=O
2529,2553820,CN1CCCCC\C1=N/CCCn1cnc2n(C)c(=O)[nH]c(=O)c12,-6.642,CN1CCCCC/C1=N\CCCn1cnc2c1c(=O)[nH]c(=O)n2C
2530,2578793,OC(=O)CN1C2=C(C(C3=C1CCCC3=O)c1ccc(Cl)cc1)C(=O)CCC2,-7.681,O=C(O)CN1C2=C(C(=O)CCC2)C(c2ccc(Cl)cc2)C2=C1CCCC2=O
2531,2507869,CCN1C2=C(C(C3=C1CCCC3=O)c1ccc(O)c(Br)c1)C(=O)CCC2,-7.262,CCN1C2=C(C(=O)CCC2)C(c2ccc(O)c(Br)c2)C2=C1CCCC2=O
2532,2512505,COc1cccc(C2C(C#N)=C(N)OC3=C2S(=O)(=O)N(C)c2ccccc32)c1OC,-6.738,COc1cccc(C2C(C#N)=C(N)OC3=C2S(=O)(=O)N(C)c2ccccc23)c1OC
2533,2512504,NC1=C(C#N)C(C2=C(O1)c1ccccc1N(Cc1ccccc1)S2(=O)=O)c1cccnc1,-7.518,N#CC1=C(N)OC2=C(C1c1cccnc1)S(=O)(=O)N(Cc1ccccc1)c1ccccc12
2534,2503393,CCCN1CCN(CCCNC(=O)c2cc3c(n2C)c2ccccc2n(C)c3=O)CC1,-3.563,CCCN1CCN(CCCNC(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)CC1
2535,2568145,OC(=O)c1ccc(cc1NC(=O)c1ccc(F)cc1F)C(F)(F)F,-6.371,O=C(Nc1cc(C(F)(F)F)ccc1C(=O)O)c1ccc(F)cc1F
2536,2566040,NNc1cc(ccc1Cl)C(F)(F)F,-5.97,NNc1cc(C(F)(F)F)ccc1Cl
2537,2563604,CC1C2CC(CC2=NN=C(N)S)C1(C)C,-5.532,CC1C2CC(CC2=NN=C(N)S)C1(C)C
2538,2560138,CC1CC(C)=CC1=NN=C(N)S,-4.917,CC1=CC(=NN=C(N)S)C(C)C1
2539,2562396,CC1(C)CC(CC(C)(C)N1)=NN=C(N)S,-5.627,CC1(C)CC(=NN=C(N)S)CC(C)(C)N1
2540,2566071,CC(C)C1CC(C=C2CCCCC12)=NN=C(N)S,-6.266,CC(C)C1CC(=NN=C(N)S)C=C2CCCCC21
2541,2569485,OC(=O)Cc1cc(Cl)c2OCCCOc2c1,-5.668,O=C(O)Cc1cc(Cl)c2c(c1)OCCCO2
2542,2565268,NCc1cc(Cl)c2OCCCOc2c1,-5.407,NCc1cc(Cl)c2c(c1)OCCCO2
2543,2572112,Clc1cc(CNCCc2cccs2)cc2OCCCOc12,-4.952,Clc1cc(CNCCc2cccs2)cc2c1OCCCO2
2544,2527093,CNC(=O)C(C)S(=O)(=O)Cc1cc2OCOc2c(Cl)c1,-6.443,CNC(=O)C(C)S(=O)(=O)Cc1cc(Cl)c2c(c1)OCO2
2545,2578765,COc1cc(cc2OCOc12)C(O)=O,-5.924,COc1cc(C(=O)O)cc2c1OCO2
2546,2561469,COc1cc(CCC(O)=O)cc2OCOc12,-5.794,COc1cc(CCC(=O)O)cc2c1OCO2
2547,2562790,S=c1sc(SCC#N)c(SCC#N)s1,-4.401,N#CCSc1sc(=S)sc1SCC#N
2548,2562680,OC(=O)CCSc1sc(=S)sc1SCCC(O)=O,-4.925,O=C(O)CCSc1sc(=S)sc1SCCC(=O)O
2549,2576089,CS(=O)(=O)C1(CCCC1)C(O)=O,-4.874,CS(=O)(=O)C1(C(=O)O)CCCC1
2550,2565437,Clc1nnc(-c2ccccc2)n1C1CC1,-6.059,Clc1nnc(-c2ccccc2)n1C1CC1
2551,2565317,CNC(=O)C(C)SCc1ccc(Br)cc1,-3.801,CNC(=O)C(C)SCc1ccc(Br)cc1
2552,2562397,O=C1C(=C(c2ccccc12)c1ccccc1)c1ccccc1,-7.078,O=C1C(c2ccccc2)=C(c2ccccc2)c2ccccc21
