,compound_id,smiles,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
7894,CPD002485256,COc1cc(cc(OC)c1OC)C2CC(=O)Nc3c2cnn3Cc4ccc5OCOc5c4,-5.321,COc1cc(C2CC(=O)Nc3c2cnn3Cc2ccc3c(c2)OCO3)cc(OC)c1OC,-5.321,,-0.0,0,4115.0
7895,CPD002488424,CC(=O)Nc1ccc2c(c[nH]c2c1)C(N3CCN(CC3)c4nc5CCCCc5cc4C#N)C(=O)O,-7.375,CC(=O)Nc1ccc2c(C(C(=O)O)N3CCN(c4nc5c(cc4C#N)CCCC5)CC3)c[nH]c2c1,-7.375,,-0.0,0,645.0
7896,CPD002367226,COc1ccc(NC(=O)CSC2=NC3(CCCCC3)Nc4ccccc24)cc1Cl,-4.523,COc1ccc(NC(=O)CSC2=NC3(CCCCC3)Nc3ccccc32)cc1Cl,-4.523,,-0.0,0,6600.0
7897,CPD002374575,COc1ccc(Cl)cc1N2C(=O)C(=CC3=C2N=C4N(C=CC=C4C)C3=O)C#N,-3.814,COc1ccc(Cl)cc1-n1c(=O)c(C#N)cc2c(=O)n3cccc(C)c3nc21,-3.814,,-0.0,0,8093.5
7898,CPD002485096,COc1cc(cc(OC)c1O)C2CC(=O)Nc3[nH]nc(Nc4ccccc4)c23,-4.555,COc1cc(C2CC(=O)Nc3[nH]nc(Nc4ccccc4)c32)cc(OC)c1O,-4.555,,-0.0,0,6518.5
7899,CPD002488889,Cc1ccc2OC=C(C3CC(=Nc4c3c(C)nn4c5ccc(O)nn5)O)C(=O)c2c1,-5.885,Cc1ccc2occ(C3CC(O)=Nc4c3c(C)nn4-c3ccc(O)nn3)c(=O)c2c1,-5.885,,-0.0,0,2654.0
7900,CPD002366413,FC(F)(F)c1cccc(c1)C2SCC(=O)N2c3ccc(Br)cc3,-5.65,O=C1CSC(c2cccc(C(F)(F)F)c2)N1c1ccc(Br)cc1,-5.65,,-0.0,0,3205.0
7901,CPD002396088,C1CCC(C1)n2nnnc2Sc3nc(nc4ccccc34)c5cccnc5,-5.62,c1cncc(-c2nc(Sc3nnnn3C3CCCC3)c3ccccc3n2)c1,-5.62,,-0.0,0,3272.0
7902,CPD002437108,CN1C(=O)N(C)c2nc(N3CCN(CC3)C(=O)c4ccc(F)cc4)n(Cc5ccccc5)c2C1=O,-5.266,Cn1c(=O)c2c(nc(N3CCN(C(=O)c4ccc(F)cc4)CC3)n2Cc2ccccc2)n(C)c1=O,-5.266,,-0.0,0,4286.5
7903,CPD002453685,COc1ccc(cc1)C2N(Cc3cccnc3)C(=O)c4n[nH]c(c5cc(C)cc(C)c5O)c24,-4.756,COc1ccc(C2c3c(n[nH]c3-c3cc(C)cc(C)c3O)C(=O)N2Cc2cccnc2)cc1,-4.756,,-0.0,0,5932.0
