,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank,top_100
7073,ZINC000003288709,COC(=O)[C@H]1[C@@H]2NC(=S)N[C@@]1(C)Oc1ccc3ccccc3c12,-4.64296,COC(=O)[C@H]1[C@@H]2NC(=S)N[C@@]1(C)Oc1ccc3ccccc3c12,-4.64296,,-0.0,0,785.0,0
3607,ZINC000664365669,Cc1ccnc(N(C)CC2=CCCOC2)c1Cl,-4.82987,Cc1ccnc(N(C)CC2=CCCOC2)c1Cl,-4.82987,,-0.0,0,1019.0,0
2138,ZINC000228116370,CSCCN(C)C(=O)CCc1ccccc1N,-2.90763,CSCCN(C)C(=O)CCc1ccccc1N,-2.90763,,-0.0,0,49.0,1
7922,ZINC000432592982,CC[C@H](C)[C@H](NC(=O)N(C)C[C@H]1COc2ccccc2O1)C(F)(F)F,-6.42529,CC[C@H](C)[C@H](NC(=O)N(C)C[C@H]1COc2ccccc2O1)C(F)(F)F,-6.42529,,-0.0,0,5343.0,0
2527,ZINC000262463012,O=C(NC[C@@H]1NCCc2ccccc21)c1csc([N+](=O)[O-])c1,-8.260689999999999,O=C(NC[C@@H]1NCCc2ccccc21)c1csc([N+](=O)[O-])c1,-8.260689999999999,,-0.0,0,9570.0,0
9812,ZINC000352432814,COC[C@H](C)CNC(=O)[C@H]1CCN(c2ccccc2)[C@H]1C,-3.1894400000000003,COC[C@H](C)CNC(=O)[C@H]1CCN(c2ccccc2)[C@H]1C,-3.1894400000000003,,-0.0,0,85.0,1
1208,ZINC000354117210,COc1cc(NC(=O)C(=O)NC[C@@H](C)c2ccc(F)cc2F)ccn1,-8.32226,COc1cc(NC(=O)C(=O)NC[C@@H](C)c2ccc(F)cc2F)ccn1,-8.32226,,-0.0,0,9621.0,0
5462,ZINC000624254888,C[C@@H](c1ccc(NC(=O)NC2CC2)cc1)N1CCO[C@H](CC(N)=O)C1,-6.72416,C[C@@H](c1ccc(NC(=O)NC2CC2)cc1)N1CCO[C@H](CC(N)=O)C1,-6.72416,,-0.0,0,6380.0,0
3997,ZINC000366480794,CC(C)NS(=O)(=O)[C@@H]1CCN(c2ccc(C(N)=O)cn2)C1,-5.964090000000001,CC(C)NS(=O)(=O)[C@@H]1CCN(c2ccc(C(N)=O)cn2)C1,-5.964090000000001,,-0.0,0,3783.0,0
4861,ZINC000363175571,O=C(N[C@H]1CCc2n[nH]cc2C1)[C@H]1CCCc2ccccc21,-6.39645,O=C(N[C@H]1CCc2n[nH]cc2C1)[C@H]1CCCc2ccccc21,-6.39645,,-0.0,0,5250.0,0
5636,ZINC000433299900,CCN(C(=O)CN1C[C@@H](CO)c2ccccc21)[C@H]1CCS(=O)(=O)C1,-6.28238,CCN(C(=O)CN1C[C@@H](CO)c2ccccc21)[C@H]1CCS(=O)(=O)C1,-6.28238,,-0.0,0,4868.0,0
9017,ZINC000411781145,CCC[C@H](O)[C@H](CO)NC(=O)C(=O)Nc1ccc(C(F)(F)F)nc1,-7.2020800000000005,CCC[C@H](O)[C@H](CO)NC(=O)C(=O)Nc1ccc(C(F)(F)F)nc1,-7.2020800000000005,,-0.0,0,7834.0,0
957,ZINC000133454944,OCc1cc2ccccc2nc1NC[C@@H]1CCOC1,-6.04015,OCc1cc2ccccc2nc1NC[C@@H]1CCOC1,-6.04015,,-0.0,0,4045.0,0
7477,ZINC000342419180,Cc1ccc(CNC[C@H]2CCCCN2S(=O)(=O)N(C)C)cc1,-5.955430000000001,Cc1ccc(CNC[C@H]2CCCCN2S(=O)(=O)N(C)C)cc1,-5.955430000000001,,-0.0,0,3761.0,0
3567,ZINC000357003768,Cc1cccc(CN(CC(C)C)C(=O)[C@H]2CCCN2C)c1,-5.77916,Cc1cccc(CN(CC(C)C)C(=O)[C@H]2CCCN2C)c1,-5.77916,,-0.0,0,3187.0,0
9561,ZINC000542816298,Cc1c(C(=O)NCC2(C)CCN(C)CC2)cnn1-c1ccc(C)cc1,-6.50531,Cc1ccc(-n2ncc(C(=O)NCC3(C)CCN(C)CC3)c2C)cc1,-6.50531,,-0.0,0,5609.0,0
2675,ZINC000355888877,CCN(CCC1CCN(Cc2cn(C)nn2)CC1)CC1CC1,-6.90216,CCN(CCC1CCN(Cc2cn(C)nn2)CC1)CC1CC1,-6.90216,,-0.0,0,6993.0,0
492,ZINC000334912853,CCn1cccc(NC(=O)N2C[C@H](C)CCC[C@@H]2C)c1=O,-6.3971,CCn1cccc(NC(=O)N2C[C@H](C)CCC[C@@H]2C)c1=O,-6.3971,,-0.0,0,5254.0,0
3132,ZINC000355047238,COC(=O)c1ccc(C(=O)NCCOCCO)cn1,-2.84437,COC(=O)c1ccc(C(=O)NCCOCCO)cn1,-2.84437,,-0.0,0,42.0,1
996,ZINC000176328492,C[C@@H]1Cc2ccccc2CN1C(=O)C[C@@H]1CCCCO1,-5.12679,C[C@@H]1Cc2ccccc2CN1C(=O)C[C@@H]1CCCCO1,-5.12679,,-0.0,0,1529.0,0
865,ZINC000342132525,Cn1cc([C@H]2CCCCN2C[C@H](O)Cc2ccccc2)cn1,-7.655539999999999,Cn1cc([C@H]2CCCCN2C[C@H](O)Cc2ccccc2)cn1,-7.655539999999999,,-0.0,0,8830.0,0
4078,ZINC000623912903,CCC(F)(F)CNC(=O)N[C@H](C)c1ncn(C)n1,-3.35204,CCC(F)(F)CNC(=O)N[C@H](C)c1ncn(C)n1,-3.35204,,-0.0,0,114.0,0
9525,ZINC000434038012,Cc1nc(C)c(NC(=O)c2ccc(C)c([N+](=O)[O-])c2)s1,-6.966989999999999,Cc1nc(C)c(NC(=O)c2ccc(C)c([N+](=O)[O-])c2)s1,-6.966989999999999,,-0.0,0,7185.0,0
3051,ZINC000665606366,C[C@@H]1C[C@H](NC(=O)Nc2cnn(Cc3ccccc3)c2)c2ncnn21,-6.11814,C[C@@H]1C[C@H](NC(=O)Nc2cnn(Cc3ccccc3)c2)c2ncnn21,-6.11814,,-0.0,0,4307.0,0
2704,ZINC000459200261,Cc1ccc(CCNC(=O)N2CC[C@@H](C)C(C)(C)C2)nc1,-6.41599,Cc1ccc(CCNC(=O)N2CC[C@@H](C)C(C)(C)C2)nc1,-6.41599,,-0.0,0,5328.0,0
2298,ZINC000161233848,C#CCNC(=O)[C@@H](C)N(C)CCCc1cc(-c2ccccc2)n[nH]1,-6.944439999999999,C#CCNC(=O)[C@@H](C)N(C)CCCc1cc(-c2ccccc2)n[nH]1,-6.944439999999999,,-0.0,0,7121.0,0
