ID smiles score
CPD002499693 Fc1ccc(cc1)c2noc3cc(OCC(=O)OCc4ccccc4)ccc23 -3.489
CPD000650942 OC(=O)[C@H]1CCCN1C(=O)CCCCCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O -5.786
CPD001240980 Nc1c(C(=O)CSc2nnc(COc3ccc(Cl)cc3)o2)c(=O)[nH]c(=O)n1C4CC4 -7.149
CPD002499694 O=C(NCc1cccnc1)c2cc(nc3ccccc23)c4cccnc4 -6.130
CPD000650955 OC(=O)[C@H](NC(=O)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c4ccccc4 -6.724
CPD000559881 CCOC(CCNC(=O)c1cn(CCOC)c(=O)c2n(C)c3ccccc3c12)OCC -5.181
CPD002499695 Brc1ccc(cc1)C(=O)N(Cc2cccc3[nH]ccc23)C4CC4 -6.265
CPD001240991 Cc1ccc(NC(=O)CSc2nnnn2C3CCCC3)cc1S(=O)(=O)N4CCOCC4 -4.079
CPD000650956 OC(=O)[C@@H](Cc1ccccc1)NC(=O)CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O -5.304
CPD002499696 NC[C@@H]1CCCN2CCCC[C@H]12.Cl -4.826
CPD001240996 COc1ccc(Cl)cc1c2n[nH]c(SCC(=O)NC3CCS(=O)(=O)C3)n2 -2.691
CPD000559918 COCCNC(=O)CCCn1c(=O)n(Cc2ccccc2C#N)c3ccccc3c1=O -5.364
CPD002499697 OC(CNC(=O)c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1)c3ccccc3 -3.550
CPD000650957 OC(=O)[C@H](Cc1ccccc1)NC(=O)CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O -6.365
CPD002499699 OC(=O)C(NCc1occc1)c2c[nH]c3ccccc23 -3.323
CPD001241005 COc1ccc(NC(=O)CN(C)C(=O)CN2C(=O)NC3(CCCCC3)C2=O)cc1 -4.360
CPD000560034 COc1ccc(c(OC)c1)n2c(CN3CCN(C)CC3)nc4ccc(cc4c2=O)[N+](=O)[O-] -4.943
CPD002499701 OC(=O)CCCC(=O)N1CCNC(=O)C1 -2.364
CPD000650958 OC(=O)[C@@H](NC(=O)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c4ccccc4 -5.044
CPD001241021 FC(F)Oc1ccc(NC(=O)CSc2ccc(cn2)S(=O)(=O)N3CCOCC3)cc1 -5.241
CPD000560040 COc1ccc(c(OC)c1)n2c(CN3CCOCC3)nc4ccc(cc4c2=O)[N+](=O)[O-] -5.005
CPD002499702 COC(=O)c1ccc(COc2ccc3c(noc3c2)c4ccc(F)cc4)cc1 -5.145
CPD000650959 OC(=O)[C@@H]1CCCN1C(=O)CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O -6.019
CPD002499703 O=C(NCc1ccncc1)c2cc(nc3ccccc23)c4ccccn4 -5.926
CPD000560263 CCOC(=O)N1CCC(CC1)N2C(=O)c3ccc(cc3C2=O)C(=O)NCCOC -5.107
CPD001241031 CC(=O)Nc1cc(NC(=O)C)cc(c1)C(=O)NCC2(CCCCC2)N3CCOCC3 -3.664
CPD000650962 OC(=O)[C@H]1CCCN1C(=O)CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O -5.816
CPD002499704 O=C(N(Cc1cccc2[nH]ccc12)C3CC3)c4cccs4 -5.751
CPD001241061 FC(F)(F)c1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)N3CCNC3=O)CC2 -7.025
CPD002499705 CCCC1=CC(=O)Oc2cc(O)c(CCC)cc12 -4.725
CPD000560368 CCOC(=O)N1CCN(CC1)C(=O)c2cn(C)c3ccc(cc3c2=O)S(=O)(=O)N(CC)CC -4.504
CPD000650967 OC(=O)[C@@H]1CCCN1C(=O)CCCCCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O -5.479
CPD002499706 Nc1ccccc1C(=O)NCCNC(=O)c2cnccn2 -3.050
CPD001241065 COc1ccc(cc1C(=O)N(C)Cc2ccccc2F)S(=O)(=O)N3CCOCC3 -3.650
CPD002499707 C1COCCOc2ccccc2OCCOCCOCCOc3ccccc3OCCO1 -5.306
CPD000560369 CCN(CC)S(=O)(=O)c1ccc2n(C)cc(C(=O)N3CCN(CC3)c4ccccn4)c(=O)c2c1 -4.750
CPD000562798 COC(CNC(=O)c1ccc(CS(=O)(=O)c2ccc(Br)cc2)o1)OC -3.509
CPD000562822 CCOCCCNC(=O)c1ccc2S(=O)c3ccccc3C(=O)N(CC)c2c1 -5.134
CPD001241082 Oc1nnc(C(=O)NNC(=O)CNC(=O)c2ccc(Br)o2)c3ccccc13 -2.728
CPD002499708 O=C(N(Cc1ccccc1)C2CCS(=O)(=O)C2)C3=C(SCCO3)c4ccccc4 -2.948
CPD000650977 CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)O -6.947
CPD000562823 CCCCN(C)CCCNC(=O)c1ccc2S(=O)c3ccccc3C(=O)N(CC)c2c1 -5.626
CPD001241091 CCn1nnnc1SCC(=O)N2CCN(Cc3ccc4OCCOc4c3)CC2 -6.776
CPD002499709 NC(=O)C1CCN(CC1)C(=O)c2ccc3nc(sc3c2)C(F)(F)F -5.880
CPD002499710 c1cc(n[nH]1)c2ccc(cc2)c3ccccc3 -4.872
CPD000562828 CCN1C(=O)c2ccccc2S(=O)(=O)c3ccc(cc13)C(=O)NCC(OC)OC -5.170
CPD000650979 COc1ccc(cc1)c2[nH]c(cc3c4ccccc4nc23)C(=O)NCC5CCCO5 -5.597
CPD002499711 CC(C)c1nnc2sc(\C=C\c3ccc4OCOc4c3)nn12 -6.061
CPD002499712 Cc1cc(C(=O)NCc2cccnc2)c3ccccc3n1 -3.459
CPD001241103 CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c3nn(C)c(=O)c4ccccc34)c1 -6.809
CPD000562844 CCN(CC)S(=O)(=O)c1ccc2OCC(=O)N(CC(=O)Nc3ccc(NC(=O)C)cc3)c2c1 -6.553
CPD002499713 O=C(N(Cc1ccc2cc[nH]c2c1)C3CC3)c4cccs4 -5.884
CPD000650980 COc1ccc(OC)c(c1)c2[nH]c(cc3c4ccccc4nc23)C(=O)NC5CCN(Cc6ccccc6)CC5 -5.804
CPD002499714 Nc1ccccc1C(=O)NCCCNC(=O)c2cnccn2 -2.687
CPD001241104 CC(NC(=O)c1cc(ccc1F)S(=O)(=O)N2CCOCC2)c3ccc(cc3)n4ccnc4 -5.682
CPD000562852 COc1ccc(NS(=O)(=O)c2ccc3N(CCc3c2)C(=O)CCC(=O)O)cc1OC -5.722
CPD000650981 Cc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(CC3)C(=O)O)ccc12 -5.172
CPD002499717 O=C(N(Cc1cccs1)C2CCS(=O)(=O)C2)C3=C(SCCO3)c4ccccc4 -3.202
CPD002499718 CC(NCc1c[nH]c2ccccc12)c3ccccc3 -3.116
CPD000562853 CCc1ccc(NS(=O)(=O)c2ccc3N(CCc3c2)C(=O)CCC(=O)O)cc1 -5.242
CPD000650982 Cc1cc(OCC(=O)N2CCC(CC2)C(=O)O)c3c(C)cc(=O)oc3c1 -3.543
CPD002499719 c1ccc2c(cccc2c1)c3cc[nH]n3 -3.997
CPD001241116 CCCn1c(N)c(C(=O)COC(=O)c2cccc(c2)S(=O)(=O)N3CCOCC3)c(=O)[nH]c1=O -6.952
CPD002499723 OC1C2(CN3CC1(CN(C2)C3c4ccc(O)cc4)c5ccccc5)c6ccccc6 -6.460
CPD000562857 CCOc1ccccc1N(C)S(=O)(=O)c2ccc3N(CCc3c2)C(=O)CCC(=O)O -5.029
CPD000650983 CCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC(CC3)C(=O)O)c12 -6.060
CPD001241122 O=C(C1COc2ccccc2O1)N3CCN(CC3)S(=O)(=O)c4ccccc4C#N -6.345
CPD002499724 OC(CNC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1)c3ccccc3 -3.579
CPD000650984 CCc1cc(=O)oc2cc(OCC(=O)N3CCC(CC3)C(=O)O)ccc12 -5.853
CPD000562954 COCCCN1C(CC(=O)Nc2ccc(OC)cc2)C(=O)N(C1=O)c3ccc(F)cc3 -2.256
CPD002499725 C1COCCOc2ccccc2OCCOCCO1 -4.606
CPD001241124 NC(=O)C1CCN(CC(=O)Nc2cc(ccc2N3CCCC3)S(=O)(=O)N4CCOCC4)CC1 -5.137
CPD002499726 OC(=O)CCCCCCCCCCCl -3.118
CPD000650985 CCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(CC3)C(=O)O)ccc12 -4.942
CPD000563014 CCOC(CNC(=O)Cn1nc(Cc2ccncc2)c3ccccc3c1=O)OCC -4.414
CPD002499727 O=C(N(Cc1cccc2ccccc12)C3CCS(=O)(=O)C3)C4=C(SCCO4)c5ccccc5 -7.660
CPD001241129 CCOC(=O)C1=C(COC(=O)[C@H](C)NS(=O)(=O)c2ccccc2F)NC(=O)NC1C -5.865
CPD000650986 CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(CC3)C(=O)O)ccc12 -4.864
CPD002499728 COc1cccc(c1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)C4CCCCC4 -4.658
CPD000563017 CCN(CC)CCCN(C)C(=O)Cn1nc(Cc2ccncc2)c3ccccc3c1=O -3.930
CPD002499729 c1ccc2cc(ccc2c1)c3cc[nH]n3 -4.231
CPD001241146 COc1ccc(NC(=O)C2CCN(CC2)C(=O)Nc3ccccc3)cc1S(=O)(=O)N(C)C -5.916
CPD000650987 CCCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC(CC3)C(=O)O)c12 -6.327
CPD002499730 CCOC(=O)C(=O)Nc1ccc(O)c(c1)C(=O)OC -2.840
CPD002499731 O=C(\C=C\c1ccccc1)N(Cc2ccc3[nH]ccc3c2)C4CC4 -7.101
CPD001241153 CNS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC2COc3ccccc3O2 -7.410
CPD000650988 Cc1c(C)c2ccc(OCC(=O)N3CCC(CC3)C(=O)O)cc2oc1=O -3.825
CPD000563038 CCOCCCNC(=O)CCc1nnc2n(CCC(C)C)c(=O)c3ccccc3n12 -5.130
CPD002499732 O=C(Nc1cccnc1)C2=C(c3ccccc3)S(=O)(=O)CCO2 -2.946
CPD001241162 COc1ccccc1N2CCN(CC2)C(=O)C3=CC=CN4CCS(=O)(=O)N=C43 -6.389
CPD000650989 Cc1cc(OCC(=O)N2CCC(CC2)C(=O)O)c3c(C)c(C)c(=O)oc3c1 -3.268
CPD000563039 CC(C)CCNC(=O)CCc1nnc2n(CCCOC(C)C)c(=O)c3ccccc3n12 -5.335
CPD002499733 C(Oc1ccc2cc[nH]c2c1)c3ccccc3 -5.557
CPD000650990 Cc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(CC3)(C(=O)O)c4ccccc4)ccc12 -6.125
CPD001241173 COc1cc(OC)c(OC)cc1CNC(=O)c2cc(ccc2F)S(=O)(=O)N3CCOCC3 -3.501
CPD000563602 CCC(CC)C(=O)Nc1nnc(s1)S(=O)(=O)N(CC)c2ccc(OC)cc2 -3.116
CPD000650992 CCc1cc(=O)oc2cc(C)cc(OCC(=O)N[C@@H](CSCc3ccccc3)C(=O)O)c12 -7.071
CPD001241186 COc1ccc(cc1OC)S(=O)(=O)N2CCC(CC2)C(=O)N(C)Cc3ccc(C)o3 -7.045
CPD002499734 O=C1CN(CCC2=CCCCC2)[C@H]3CS(=O)(=O)C[C@H]3N1c4ccccc4 -4.191
CPD002499735 CC(C)COc1ccc(CN)cc1 -2.999
CPD000563819 COC(=O)C(NC(=O)CCc1nnc2ccc(nn12)N3CCC(C)CC3)C(C)C -2.800
CPD000650994 Cc1cc(OCC(=O)N[C@@H](CSCc2ccccc2)C(=O)O)c3c(C)c(C)c(=O)oc3c1 -2.264
CPD002499736 O=C(N(Cc1occc1)C2CCS(=O)(=O)C2)C3=C(SCCO3)c4ccccc4 -2.747
CPD001241200 CC(C)Cn1c(N)c(C(=O)COC(=O)c2[nH]c(C)c(C(=O)C)c2C)c(=O)n(C)c1=O -5.899
CPD000563934 CNS(=O)(=O)c1cn(CC(=O)N(C)Cc2ccccc2)cc1S(=O)(=O)NC -2.097
CPD000650995 OC(=O)C(Cc1ccc(Cl)cc1)NC(=O)COc2ccc3ccc(=O)oc3c2 -7.230
CPD002499737 Clc1ccc(cc1)c2noc(n2)c3cc([nH]n3)c4occc4 -5.326
CPD000563935 CNS(=O)(=O)c1cn(CC(=O)NCc2ccc(OC)cc2)cc1S(=O)(=O)NC -1.917
CPD002499738 OC(=O)C1CC(=O)N(C2CC2)C1c3ccccc3 -3.431
CPD001241215 O=C(C1CCN(CC1)S(=O)(=O)c2ccc(C#N)cc2)N3CCN(Cc4ccc5OCOc5c4)CC3 -7.715
CPD000650996 Cc1cc(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)c3c(C)cc(=O)oc3c1 -2.954
CPD002499739 Fc1cccc(c1)C(=O)N(Cc2cccc3[nH]ccc23)C4CC4 -6.412
CPD000563936 CNS(=O)(=O)c1cn(CC(=O)NCc2ccccc2OC)cc1S(=O)(=O)NC -3.280
CPD001241229 Clc1ccc(cc1)S(=O)(=O)NCCC(=O)N2CCN(CC2)S(=O)(=O)c3ccccc3C#N -7.623
CPD002499740 O=C(Nc1ccccn1)C2=C(c3ccccc3)S(=O)(=O)CCO2 -2.641
CPD000650998 Cc1c(C)c2ccc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)cc2oc1=O -2.805
CPD000563937 CNS(=O)(=O)c1cn(CC(=O)NCc2cccc(OC)c2)cc1S(=O)(=O)NC -1.905
CPD001241235 Cc1cc(CN2CCN(CC(=O)Nc3cc(ccc3n4cncn4)C(F)(F)F)CC2)no1 -4.602
CPD002499741 COc1ccc(cc1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)C4CCCCC4 -4.323
CPD002499742 On1cc[n+]([O-])c1 -2.720
CPD000563938 CNS(=O)(=O)c1cn(CC(=O)NCc2ccc(F)cc2)cc1S(=O)(=O)NC -2.099
CPD000650999 Cc1cc(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)c3c(C)c(C)c(=O)oc3c1 -2.651
CPD002499743 CC[C@@H](C)[C@@H](NC(=O)C)C(=O)O -4.014
CPD000563939 CCN(Cc1ccccc1)C(=O)Cn2cc(c(c2)S(=O)(=O)NC)S(=O)(=O)NC -1.542
CPD001241241 COc1ccc(cc1[N+](=O)[O-])S(=O)(=O)Nc2ccc(C)c(c2)S(=O)(=O)N3CCOCC3 -5.848
CPD002499744 OC(CNCC1(CCCC1)c2ccccc2)COc3ccccc3 -2.128
CPD000651002 Cc1c(Cc2ccccc2)c(=O)oc3c(C)c(OCC(=O)N[C@@H](Cc4ccccc4)C(=O)O)ccc13 -5.463
CPD001241262 CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)NC(=O)NC3CCCCC3)CC2 -7.068
CPD000563941 CNS(=O)(=O)c1cn(CC(=O)NCc2ccc(cc2)N(C)C)cc1S(=O)(=O)NC -2.276
CPD002499745 O=C(NCCc1ccccc1)c2cc(nc3ccccc23)c4ccccn4 -6.136
CPD000651014 COc1ccc(cc1)c2cc(C(=O)N3CCC4(CC3)OCCO4)c5ccccc5n2 -4.497
CPD001241274 CCN(C1CCS(=O)(=O)C1)C(=O)CSc2nnc(C)n2c3cccc(C)c3 -3.599
CPD000563946 CCC(C)(C)NS(=O)(=O)c1cc(CN2C(=O)c3cccnc3C2=O)ccc1OC -3.762
CPD002499746 Brc1ccccc1C(=O)N(Cc2cccc3[nH]ccc23)C4CC4 -6.353
CPD000651022 CC1N(CC(=O)Nc2ccccc2)CCc3cc4OCCCOc4cc13 -5.051
CPD002499747 Cc1cccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCO2)n1 -3.644
CPD000651052 COc1ccc(CN2C3CS(=O)(=O)CC3SC2=NC(=O)C4CC4)cc1OC -4.098
CPD001241291 COc1ccc(NC(=O)CSc2nc(N)cc(O)n2)cc1S(=O)(=O)N3CCCCC3 -4.069
CPD000564466 CCOC(=O)N1CCN(CC1)C(=O)CSc2ccc(cc2[N+](=O)[O-])C(=O)OC -4.326
CPD002499748 O=C(Nc1cccc2cccnc12)C3=C(c4ccccc4)S(=O)(=O)CCO3 -6.853
CPD000651053 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCc4ccccn4)c12 -3.393
CPD001241295 Cn1c(N)c(C(=O)CSc2nnc(C3CC3)n2c4ccccc4)c(=O)n(C)c1=O -7.491
CPD002499749 CC(=O)N(Cc1ccc2[nH]ccc2c1)C3CC3 -5.388
CPD000564548 CC(C)OCCCN(C1CCN(CC1)C(=O)C)S(=O)(=O)c2ccc(cc2)[N+](=O)[O-] -2.923
CPD002499751 CC(C)(C)C(=O)N(Cc1ccc2cc[nH]c2c1)C3CC3 -5.558
CPD000651054 COc1cccc(CNC(=O)COc2cc3OC(C)(C)CCc3c4oc(=O)cc(C)c24)c1 -3.146
CPD000564636 Cc1ccc(cc1)c2ccc(=O)n(CCC(=O)N3CCN(CC3)c4ccccc4)n2 -3.295
CPD001241309 COCCn1c(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)nc4ccccc14 -4.733
CPD002499752 Nc1ccc(cc1)C(=O)NCc2cccnc2 -5.366
CPD002499753 ClCC(=O)N1c2ccccc2S(=O)c3ccccc13 -5.372
CPD000651055 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCc4ccncc4)c12 -3.997
CPD002499754 COc1cccc(c1OC)c2nn3c(nnc3s2)C(C)C -4.398
CPD000564710 COC(CN(C)C(=O)C1CCC(CNS(=O)(=O)c2ccc(C)cc2)CC1)OC -3.722
CPD002499757 Cc1[nH]c2c(C)ccc(C)c2c1CCN.OC(=O)C(=O)O -2.687
CPD001241317 COc1cc(OC)cc(c1)C(=O)Nc2ccc(cc2N3CCOCC3)N4CCOCC4 -3.323
CPD000651056 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NC4CC4)c12 -3.526
CPD002499758 CN(C)C(=O)Cc1cccc(N)c1 -2.943
CPD000564907 Fc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(Cl)cc3)CC2)cc1 -3.443
CPD000651058 COc1ccccc1CNC(=O)COc2cc3OC(C)(C)CCc3c4oc(=O)cc(C)c24 -3.177
CPD002499759 O=C(Cc1cccs1)N(Cc2ccc3[nH]ccc3c2)C4CC4 -7.472
CPD001241328 CCCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)CNS(=O)(=O)c2ccc(NC(=O)C)cc2 -2.117
CPD000651059 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCc4ccccc4)c12 -2.873
CPD000564918 CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(cc3)C(=O)N)CC2)cc1 -3.734
CPD002499761 Brc1ccccc1C(=O)N(Cc2ccc3cc[nH]c3c2)C4CC4 -6.811
CPD001241351 COc1cccc(CN(C)C(=O)CCNC2=NS(=O)(=O)c3ccccc23)c1OC -2.517
CPD002499762 CN(CCO)C(=O)c1ccc(N)cc1 -2.854
CPD000651060 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCc4cccnc4)c12 -3.867
CPD002499764 C(Oc1cccc2[nH]ccc12)c3ccccc3 -5.880
CPD001241355 Cc1ccc(cc1)S(=O)(=O)NCC(=O)OCC(=O)Nc2ccc3OCCOc3c2 -6.991
CPD002499767 CC(C)c1cccc2c(CCN)c(C)[nH]c12.OC(=O)C(=O)O -2.772
CPD000651062 Cc1c(C)c2c(OCC(=O)NCc3ccccn3)cc4OC(C)(C)CCc4c2oc1=O -1.845
CPD002499769 Cc1n[nH]c(n1)c2ccccn2 -2.907
CPD000564919 CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3OC)CC2)cc1 -3.140
CPD000651063 Cc1c(C)c2c(OCC(=O)NCc3ccncc3)cc4OC(C)(C)CCc4c2oc1=O -4.156
CPD001241358 O=C(CN1C(=O)CCOc2ccccc12)Nc3cccc(c3)S(=O)(=O)N4CCOCC4 -2.987
CPD002499770 CN(C)\C=C\C(=O)c1ccc[nH]1 -3.770
CPD000564920 CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(cc3)N(C)C)CC2)cc1 -3.156
CPD000651064 Cc1c(C)c2c(OCC(=O)NCC(O)c3ccccc3)cc4OC(C)(C)CCc4c2oc1=O -3.116
CPD001241375 Cc1nnc(SCC(=O)Nc2cc(ccc2Cl)S(=O)(=O)N3CCCC3)n1C4CC4 -5.032
CPD002499771 Brc1cccc(c1)C(=O)N(Cc2ccc3cc[nH]c3c2)C4CC4 -6.484
CPD002499772 Nc1cccc(c1)C(=O)NCc2cccnc2 -3.234
CPD001241378 CC1CC(=O)Nc2ccccc2N1C(=O)Cn3cnc4ccc(Br)cc4c3=O -3.336
CPD000564927 COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)c(OC)c1 -6.267
CPD000651066 Cc1c(C)c2c(OCC(=O)NCc3cccnc3)cc4OC(C)(C)CCc4c2oc1=O -3.070
CPD002499773 O=c1cc(CN2CCN(CC2)c3ccccc3)occ1OCc4ccccc4 -5.509
CPD000564928 COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)cc1Cl -3.751
CPD001241389 O=C(CN1CCCCC1)Nc2cc(ccc2N3CCCC3)S(=O)(=O)N4CCOCC4 -2.915
CPD000651072 CCC(C)[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N3CCC[C@H]3C(=O)O -5.808
CPD001241405 CN(C)c1ccc(cc1[N+](=O)[O-])S(=O)(=O)NCC(=O)OCC(=O)c2ccc[nH]2 -6.034
CPD000564929 COc1cccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)c1 -2.696
CPD000651073 COc1cc(OC)c2cc(C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)O)n(C)c2c1 -4.243
CPD000651074 Cc1c(C)c2ccc(OCC(=O)N3CCC(CC3)C(=O)O)c(C)c2oc1=O -5.904
CPD002499774 CC[C@H](C)[C@H](N)C(=O)N.Cl -4.929
CPD000564931 COc1cc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3OC)CC2)cc(OC)c1 -5.905
CPD002499776 Cc1cc(ccc1Br)n2cccc2 -4.793
CPD001241438 CCN(Cc1nc(O)c2ccccc2n1)C(=O)CN3C(=O)NC4(CCCCC4C)C3=O -5.988
CPD002499777 Cc1[nH]c2cc(C)cc(C)c2c1CCN.Cl -5.284
CPD000651075 Cc1c(Cc2ccccc2)c(=O)oc3c(C)c(OCC(=O)N4CCC(CC4)C(=O)O)ccc13 -5.953
CPD000564932 COc1ccccc1NC(=O)CN2CCN(CC(=O)Nc3cc(C)ccc3OC)CC2 -3.246
CPD002499779 CC(=O)c1c[nH]c2ccc(Br)cc12 -3.340
CPD001241446 CN1C(=O)N(CC(=O)Nc2ccc(Br)c(C)c2)C(=O)C31CCCCC3 -4.009
CPD002499781 FC(F)(F)c1cccc2c(Cl)ccnc12 -4.809
CPD002499782 c1c[nH]c(c1)c2cc[nH]n2 -4.297
CPD000564933 COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3OC)CC2)c(OC)c1 -4.943
CPD000651076 OC(=O)C1CCN(CC1)C(=O)COc2ccc3c(c2)oc(=O)c4ccccc43 -4.283
CPD002499783 COC(=O)COC1=COC(=CC1=O)CN2CCN(CC2)c3ccccc3 -4.132
CPD001241470 COc1ccc(cc1)c2n[nH]c(SC(C)C(=O)c3c(N)n(C)c(=O)n(C)c3=O)n2 -4.252
CPD002499786 CCc1ccc(cc1)n2cccc2 -4.296
CPD000564935 COc1ccccc1NC(=O)CN2CCN(CC(=O)Nc3ccc(C)c(F)c3)CC2 -3.688
CPD000651077 Cc1c(OCC(=O)N2CCC(CC2)C(=O)O)ccc3c4ccccc4c(=O)oc13 -4.882
CPD001241474 CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2[nH]c(C)c(C(=O)C)c2C -2.318
CPD002499787 CCc1ccc2[nH]c(C)c(CCN)c2c1.OC(=O)C(=O)O -5.167
CPD000651078 Cc1c(C)c2ccc(OCC(=O)N3CCC(CC3)(C(=O)O)c4ccccc4)c(C)c2oc1=O -5.562
CPD000564936 COc1ccccc1NC(=O)CN2CCN(CC(=O)Nc3ccc(cc3)S(=O)(=O)N)CC2 -3.483
CPD002499788 OCCc1ccc(NC(=O)Cn2ccc3ccc(F)cc23)cc1 -2.923
CPD002499789 O=C1CCC(=O)C1 -2.796
CPD001241481 CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2)c1C -5.228
CPD000651079 OC(=O)[C@H](CSCc1ccccc1)NC(=O)COc2ccc3c4CCCc4c(=O)oc3c2 -2.320
CPD002499790 Brc1ccccc1C(=O)N(Cc2ccc3[nH]ccc3c2)C4CC4 -6.297
CPD000564937 COc1ccccc1NC(=O)CN2CCN(CC(=O)Nc3ccc(OC)c(OC)c3)CC2 -3.118
CPD002499792 O=Cc1c[nH]c2ccc(cc12)C#N -3.780
CPD001241488 CCSc1nnc(NC(=O)c2ccc(F)c(c2)S(=O)(=O)N3CCOCC3)s1 -3.826
CPD000564943 COc1cccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3Cl)CC2)c1 -2.587
CPD002499793 O=C(COc1coc(CN2CCN(CC2)c3ccccc3)cc1=O)c4ccccc4 -4.876
CPD000651080 Cc1c(OCC(=O)N[C@@H](CSCc2ccccc2)C(=O)O)ccc3c4CCCc4c(=O)oc13 -3.266
CPD001241494 CC(N(C)C)c1nnc(SCC(=O)Nc2c(C)n(C)n(c3ccccc3)c2=O)n1c4ccccc4 -2.237
CPD000564944 COc1ccccc1NC(=O)CN2CCN(CC(=O)Nc3ccccc3Cl)CC2 -3.184
CPD000564982 CC1C2CCC3(C)C(CCC(=C)C3(O)C2OC1=O)OC(=O)C -4.196
CPD000651081 CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)c12 -6.218
CPD002499794 CS(=O)(=O)N1CCN(CC1)C(C(=O)O)c2c[nH]c3ccc(NC(=O)CCC(=O)O)cc23 -3.436
CPD000564986 C1CN2Cc3ccccc3N=C2C1.Cl -3.761
CPD001241495 Cc1ccc(NS(=O)(=O)c2ccc3OCCCOc3c2)cc1S(=O)(=O)N4CCOCC4 -5.919
CPD002499796 Clc1cccc(c1)n2cccc2 -2.880
CPD000564993 CN1C2CC(CC1C3OC32)OC(=O)C(CO)c4ccccc4.Br -4.448
CPD000651082 CCCc1cc(=O)oc2cc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)ccc12 -5.116
CPD001241504 Cc1cccc(OCc2nnc(SCC(=O)N(C3CCS(=O)(=O)C3)c4ccccc4)o2)c1 -3.771
CPD000564997 COc1cc2CCC(NC(=O)C)c3cc(O)c(=O)ccc3-c2c(OC)c1OC -5.089
CPD002499797 CCCCc1ccc2[nH]c(C)c(CCN)c2c1.OC(=O)C(=O)O -5.256
CPD002499799 NC1=CC(=O)CC1 -3.020
CPD000587957 CCN(CC)S(=O)(=O)c1ccc(Cl)c(c1)C(=O)NCCN2CCOCC2.Cl -3.322
