,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
2860,CPD000650505,CC(C)c1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)N7CCC[C@@H]7C(=O)O,-8.294,CC(C)c1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@@H]4C(=O)O)C(=O)N23)cc1,-8.294,,-0.0,0
2861,CPD002414719,OC(=O)c1ccccc1SCC#N,-8.293,N#CCSc1ccccc1C(=O)O,-8.293,,-0.0,0
2862,CPD002416085,CC(C)(C)OC(=O)NCc1ccc(cc1)C(=O)O,-8.293,CC(C)(C)OC(=O)NCc1ccc(C(=O)O)cc1,-8.293,,-0.0,0
2863,CPD002488304,COc1ccc2[nH]cc(C(N3CCN(CCOc4ccc(Cl)cc4)CC3)C(=O)O)c2c1,-8.29,COc1ccc2[nH]cc(C(C(=O)O)N3CCN(CCOc4ccc(Cl)cc4)CC3)c2c1,-8.29,,-0.0,0
2864,CPD002401445,OC(=O)c1ccccc1N2C=C(C=C(C#N)C2=O)C(=O)c3cc(F)ccc3O,-8.29,N#Cc1cc(C(=O)c2cc(F)ccc2O)cn(-c2ccccc2C(=O)O)c1=O,-8.29,,-0.0,0
2865,CPD002364909,OC(=O)COc1ccc(/C=C\2/NC(=O)NC2=O)cc1Br,-8.289,O=C(O)COc1ccc(/C=C2/NC(=O)NC2=O)cc1Br,-8.289,,-0.0,0
2867,CPD000606121,CCn1c(SCC(=O)Nc2nnc(C)s2)nnc1C(C)NC(=O)c3ccccc3,-8.288,CCn1c(SCC(=O)Nc2nnc(C)s2)nnc1C(C)NC(=O)c1ccccc1,-8.288,,-0.0,0
2868,CPD002454623,CN1C(=O)N(C)c2c(nc(SCCC(=O)O)n2Cc3ccc(F)cc3)C1=O,-8.287,Cn1c(=O)c2nc(SCCC(=O)O)n(Cc3ccc(F)cc3)c2n(C)c1=O,-8.287,,-0.0,0
2870,CPD002486220,Cc1ccc2C(=O)C=C(Oc2c1C)C(=O)\N=C/3\Nc4ccc(F)cc4S3,-8.285,Cc1ccc2c(=O)cc(C(=O)/N=c3/[nH]c4ccc(F)cc4s3)oc2c1C,-8.285,,-0.0,0
2871,CPD002427453,OC(=O)CCCOc1ccc2NC(=O)CCc2c1,-8.284,O=C(O)CCCOc1ccc2c(c1)CCC(=O)N2,-8.284,,-0.0,0
2872,CPD002500111,Cc1ccc(cc1NC(=O)CC(C)(C)C)C(=O)O,-8.284,Cc1ccc(C(=O)O)cc1NC(=O)CC(C)(C)C,-8.284,,-0.0,0
2873,CPD002440077,OC(=O)c1cc(Br)cs1,-8.281,O=C(O)c1cc(Br)cs1,-8.281,,-0.0,0
2874,CPD002489031,OC(=O)Cn1cc(C(N2CCN(CC2)c3ccccc3)C(=O)O)c4ccc(F)cc14,-8.281,O=C(O)Cn1cc(C(C(=O)O)N2CCN(c3ccccc3)CC2)c2ccc(F)cc21,-8.281,,-0.0,0
2875,CPD000041420,Fc1ccc(CC2S/C(=C(/C#N)\C(=O)NCc3ccco3)/N(C2=O)c4ccccc4)cc1,-8.274,N#C/C(C(=O)NCc1ccco1)=C1/SC(Cc2ccc(F)cc2)C(=O)N1c1ccccc1,-8.274,,-0.0,0
2876,CPD000650164,CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O)c12,-8.274,CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)c12,-8.274,,-0.0,0
2877,CPD002393194,OC(=O)c1nn(CCOc2ccccc2)c(=O)c3ccccc13,-8.271,O=C(O)c1nn(CCOc2ccccc2)c(=O)c2ccccc12,-8.271,,-0.0,0
2878,CPD000544650,Cc1oc2c(c1C)c(C)cc3oc(=O)c(CC(=O)N[C@@H](CCCNC(=O)N)C(=O)O)c(C)c23,-8.271,Cc1oc2c(c(C)cc3oc(=O)c(CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(C)c32)c1C,-8.271,,-0.0,0
2879,CPD000652448,CC(Oc1cc(C)cc2oc(=O)cc(C)c12)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O,-8.269,Cc1cc(OC(C)C(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)O)c2c(C)cc(=O)oc2c1,-8.269,,-0.0,0
2880,CPD002441148,CCOc1cc(/C=C/2\NC(=O)NC2=O)ccc1OCc3ccc(cc3)C(=O)O,-8.265,CCOc1cc(/C=C2\NC(=O)NC2=O)ccc1OCc1ccc(C(=O)O)cc1,-8.265,,-0.0,0
2881,CPD002416864,OC(=O)Cc1cc(Cl)c2OCCCOc2c1,-8.265,O=C(O)Cc1cc(Cl)c2c(c1)OCCCO2,-8.265,,-0.0,0
2882,CPD000555498,Cc1oc2ccc(OCc3cccc(Cl)c3)cc2c1C(=O)O,-8.263,Cc1oc2ccc(OCc3cccc(Cl)c3)cc2c1C(=O)O,-8.263,,-0.0,0
2883,CPD002416744,OC(=O)c1ccc(F)cc1Br,-8.261,O=C(O)c1ccc(F)cc1Br,-8.261,,-0.0,0
2884,CPD002416743,OC(=O)c1cc(F)c(Cl)cc1Cl,-8.26,O=C(O)c1cc(F)c(Cl)cc1Cl,-8.26,,-0.0,0
2885,CPD002411203,CNC(=O)C(C)SC1=Nc2ccc(F)cc2C(=O)N1,-8.259,CNC(=O)C(C)Sc1nc2ccc(F)cc2c(=O)[nH]1,-8.259,,-0.0,0
2886,CPD002489012,CN1CCN(CC1)C(=O)CN2CCN(CC2)C(C(=O)O)c3cn(CC(=O)O)c4cc(Cl)ccc34,-8.259,CN1CCN(C(=O)CN2CCN(C(C(=O)O)c3cn(CC(=O)O)c4cc(Cl)ccc34)CC2)CC1,-8.259,,-0.0,0
2887,CPD002490340,CC(=O)Nc1ccc2c(c[nH]c2c1)C(N3CCN(CC3)C(=O)C)C(=O)O,-8.258,CC(=O)Nc1ccc2c(C(C(=O)O)N3CCN(C(C)=O)CC3)c[nH]c2c1,-8.258,,-0.0,0
2889,CPD002395619,Cc1ccc(OCCn2nc(C(=O)O)c3ccccc3c2=O)cc1,-8.255,Cc1ccc(OCCn2nc(C(=O)O)c3ccccc3c2=O)cc1,-8.255,,-0.0,0
2890,CPD002488069,CCOC(=O)N1CCN(CC1)C(C(=O)O)c2c[nH]c3ccc(C)cc23,-8.255,CCOC(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(C)cc23)CC1,-8.255,,-0.0,0
2891,CPD002441836,OC(=O)c1cc(Cl)cc(Cl)c1Br,-8.255,O=C(O)c1cc(Cl)cc(Cl)c1Br,-8.255,,-0.0,0
2892,CPD002439533,CC(C)(O)C#Cc1ccccc1C(=O)NC(CC(=O)O)c2ccccc2,-8.254,CC(C)(O)C#Cc1ccccc1C(=O)NC(CC(=O)O)c1ccccc1,-8.254,,-0.0,0
2893,CPD000371394,Cc1cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(C)n1C,-8.254,Cc1cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(C)n1C,-8.254,,-0.0,0
2894,CPD000370699,OC(=O)c1ccc(Br)cc1F,-8.251,O=C(O)c1ccc(Br)cc1F,-8.251,,-0.0,0
2895,CPD002393972,OC(=O)c1nn(CC(=O)Nc2ccccc2Cc3ccccc3)c(=O)c4ccccc14,-8.251,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1ccccc1Cc1ccccc1,-8.251,,-0.0,0
2896,CPD002484871,OC(=O)c1ccc(COc2cc(Cl)ccc2Cl)s1,-8.25,O=C(O)c1ccc(COc2cc(Cl)ccc2Cl)s1,-8.25,,-0.0,0
2897,CPD002485054,COc1ccc(cc1)n2c(C)c(C(=O)O)c3cc(OC)ccc23,-8.248,COc1ccc(-n2c(C)c(C(=O)O)c3cc(OC)ccc32)cc1,-8.248,,-0.0,0
2898,CPD002373265,OC(=O)c1ccc(OCc2nnnn2c3ccc(Br)cc3)cc1,-8.248,O=C(O)c1ccc(OCc2nnnn2-c2ccc(Br)cc2)cc1,-8.248,,-0.0,0
2899,CPD002415019,OC(=O)CC1(Cc2nc3ccccc3s2)CCCC1,-8.248,O=C(O)CC1(Cc2nc3ccccc3s2)CCCC1,-8.248,,-0.0,0
2900,CPD002413959,CC(C)CCOc1ccc(\C=C(\CC(=O)O)/c2nc3ccccc3s2)cc1,-8.245,CC(C)CCOc1ccc(/C=C(/CC(=O)O)c2nc3ccccc3s2)cc1,-8.245,,-0.0,0
2901,CPD002441536,OC(=O)c1ccc(Br)o1,-8.244,O=C(O)c1ccc(Br)o1,-8.244,,-0.0,0
2902,CPD002488339,OC(=O)C(N1CCN(CCOc2ccc(Cl)cc2)CC1)c3c[nH]c4cc(Cl)ccc34,-8.243,O=C(O)C(c1c[nH]c2cc(Cl)ccc12)N1CCN(CCOc2ccc(Cl)cc2)CC1,-8.243,,-0.0,0
2903,CPD002489081,COc1ccc2c(c1)c(cn2CCC(=O)O)C(N3CCN(Cc4cccnc4)CC3)C(=O)O,-8.242,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(Cc3cccnc3)CC1)cn2CCC(=O)O,-8.242,,-0.0,0
2904,CPD002489002,CN(C)C(=O)CN1CCN(CC1)C(C(=O)O)c2cn(CC(=O)O)c3cc(Cl)ccc23,-8.242,CN(C)C(=O)CN1CCN(C(C(=O)O)c2cn(CC(=O)O)c3cc(Cl)ccc23)CC1,-8.242,,-0.0,0
2905,CPD002489100,OC(=O)CCn1cc(C(N2CCN(CCC#N)CC2)C(=O)O)c3ccc(Br)cc13,-8.24,N#CCCN1CCN(C(C(=O)O)c2cn(CCC(=O)O)c3cc(Br)ccc23)CC1,-8.24,,-0.0,0
2906,CPD002414120,OC(=O)c1ccc(COc2ccc(Br)cc2)cc1,-8.238,O=C(O)c1ccc(COc2ccc(Br)cc2)cc1,-8.238,,-0.0,0
2907,CPD002431509,OC(=O)c1cc(F)ccc1I,-8.234,O=C(O)c1cc(F)ccc1I,-8.234,,-0.0,0
2908,CPD002454214,OC(=O)c1ccc(COc2ccc(F)c(Cl)c2)o1,-8.232,O=C(O)c1ccc(COc2ccc(F)c(Cl)c2)o1,-8.232,,-0.0,0
2909,CPD002372853,CC(C)C1Cc2c(CO1)sc3nc(SCC(=O)O)n(c4ccccc4)c(=O)c23,-8.231,CC(C)C1Cc2c(sc3nc(SCC(=O)O)n(-c4ccccc4)c(=O)c23)CO1,-8.231,,-0.0,0
2910,CPD002498744,OC(=O)CC(C(=O)O)c1ccc(OCCCOc2ccc(cc2)C(CC(=O)O)C(=O)O)cc1,-8.231,O=C(O)CC(C(=O)O)c1ccc(OCCCOc2ccc(C(CC(=O)O)C(=O)O)cc2)cc1,-8.231,,-0.0,0
2911,CPD002444505,COc1ccc(cc1)c2ccc(cc2)C(=O)O,-8.231,COc1ccc(-c2ccc(C(=O)O)cc2)cc1,-8.231,,-0.0,0
2912,CPD002417717,OC(=O)c1cc(Cl)c(Cl)[nH]1,-8.23,O=C(O)c1cc(Cl)c(Cl)[nH]1,-8.23,,-0.0,0
2913,CPD000808541,COc1cc(OC)cc(c1)c2nnc(NC(=O)CCS(=O)(=O)c3ccc(F)cc3)o2,-8.226,COc1cc(OC)cc(-c2nnc(NC(=O)CCS(=O)(=O)c3ccc(F)cc3)o2)c1,-8.226,,-0.0,0
2914,CPD000606741,CC(C)n1c(CNC(=O)c2ccccc2F)nnc1SCC(=O)Nc3nnc(C)s3,-8.226,Cc1nnc(NC(=O)CSc2nnc(CNC(=O)c3ccccc3F)n2C(C)C)s1,-8.226,,-0.0,0
2915,CPD000387111,CCOc1ccc(cn1)C(=O)O,-8.226,CCOc1ccc(C(=O)O)cn1,-8.226,,-0.0,0
2916,CPD002415716,CCOCc1cc(ccc1OC)C(=O)O,-8.225,CCOCc1cc(C(=O)O)ccc1OC,-8.225,,-0.0,0
2917,CPD002417841,OC(=O)c1cccnc1SC(F)(F)F,-8.224,O=C(O)c1cccnc1SC(F)(F)F,-8.224,,-0.0,0
2918,CPD002454622,CN1C(=O)N(C)c2c(nc(SCCC(=O)O)n2Cc3ccccc3)C1=O,-8.224,Cn1c(=O)c2nc(SCCC(=O)O)n(Cc3ccccc3)c2n(C)c1=O,-8.224,,-0.0,0
2919,CPD000371178,COc1ccc(/C=C(/CC(=O)O)\c2nc3ccccc3s2)cc1,-8.224,COc1ccc(/C=C(/CC(=O)O)c2nc3ccccc3s2)cc1,-8.224,,-0.0,0
2920,CPD002418081,COC(=O)c1ccc(cc1)C(=O)O,-8.221,COC(=O)c1ccc(C(=O)O)cc1,-8.221,,-0.0,0
2921,CPD002431902,COc1cc(\C=C\C(=O)c2ccc(s2)C(=O)O)cc(OC)c1O,-8.221,COc1cc(/C=C/C(=O)c2ccc(C(=O)O)s2)cc(OC)c1O,-8.221,,-0.0,0
2922,CPD002416539,COc1cccc(c1)c2nc(\C=C(\CCC(=O)O)/c3nc4ccccc4s3)cs2,-8.221,COc1cccc(-c2nc(/C=C(/CCC(=O)O)c3nc4ccccc4s3)cs2)c1,-8.221,,-0.0,0
2923,CPD002396814,COc1ccccc1N(CCC#N)C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O,-8.22,COc1ccccc1N(CCC#N)C(=O)Cn1nc(C(=O)O)c2ccccc2c1=O,-8.22,,-0.0,0
2924,CPD002488387,CC(=O)N1CCN(CC1)C(C(=O)O)c2c[nH]c3ccc(Br)cc23,-8.218,CC(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(Br)cc23)CC1,-8.218,,-0.0,0
2925,CPD002441718,OC(=O)c1ccc(C=Nc2ccc(Br)cc2)cc1,-8.217,O=C(O)c1ccc(C=Nc2ccc(Br)cc2)cc1,-8.217,,-0.0,0
2926,CPD000466352,CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(=O)O,-8.216,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,-8.216,,-0.0,0
2927,CPD002437956,Cc1ccc(cc1)C(=O)C(NC(=O)c2ccco2)Nc3ccc(cc3)C(=O)O,-8.215,Cc1ccc(C(=O)C(NC(=O)c2ccco2)Nc2ccc(C(=O)O)cc2)cc1,-8.215,,-0.0,0
2928,CPD002441991,OC(=O)c1ccc(cc1)c2ccc(CNC3CCCC3)o2,-8.215,O=C(O)c1ccc(-c2ccc(CNC3CCCC3)o2)cc1,-8.215,,-0.0,0
2929,CPD002442714,COc1cc(/C=C\2/NC(=O)NC2=O)ccc1OCc3ccc(cc3)C(=O)O,-8.214,COc1cc(/C=C2/NC(=O)NC2=O)ccc1OCc1ccc(C(=O)O)cc1,-8.214,,-0.0,0
2930,CPD002489080,NC(=O)[C@@H]1CCCN1C(C(=O)O)c2cn(CCC(=O)O)c3cc(F)ccc23,-8.213,NC(=O)[C@@H]1CCCN1C(C(=O)O)c1cn(CCC(=O)O)c2cc(F)ccc12,-8.213,,-0.0,0
2931,CPD002455576,CC(=C)Cn1c(SCC(=O)O)nc2n(C)c(=O)n(C)c(=O)c12,-8.21,C=C(C)Cn1c(SCC(=O)O)nc2c1c(=O)n(C)c(=O)n2C,-8.21,,-0.0,0
2932,CPD002489061,OC(=O)Cn1cc(C(N2CCN(CCC#N)CC2)C(=O)O)c3cc(Br)ccc13,-8.21,N#CCCN1CCN(C(C(=O)O)c2cn(CC(=O)O)c3ccc(Br)cc23)CC1,-8.21,,-0.0,0
2933,CPD000544324,COc1ccc2n(C)c(cc2c1)C(=O)N[C@@H](CCSC)C(=O)N3CCC(CC3)C(=O)O,-8.208,COc1ccc2c(c1)cc(C(=O)N[C@@H](CCSC)C(=O)N1CCC(C(=O)O)CC1)n2C,-8.208,,-0.0,0
2935,CPD002393848,CN(Cc1ccc(OC(F)F)cc1)C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O,-8.205,CN(Cc1ccc(OC(F)F)cc1)C(=O)Cn1nc(C(=O)O)c2ccccc2c1=O,-8.205,,-0.0,0
2936,CPD002456012,CCOc1ccc2c(C)c(CC(=O)O)c(=O)oc2c1,-8.205,CCOc1ccc2c(C)c(CC(=O)O)c(=O)oc2c1,-8.205,,-0.0,0
2937,CPD002440154,Cc1ccc(cc1)c2ccc(s2)C(=O)O,-8.205,Cc1ccc(-c2ccc(C(=O)O)s2)cc1,-8.205,,-0.0,0
2938,CPD002415508,CC(C)c1ccc(\C=C(\CC(=O)O)/c2nc3ccccc3s2)cc1,-8.204,CC(C)c1ccc(/C=C(/CC(=O)O)c2nc3ccccc3s2)cc1,-8.204,,-0.0,0
2939,CPD002441993,OC(=O)c1ccc(CNC2C3CC4CC(CC2C4)C3)cc1,-8.204,O=C(O)c1ccc(CNC2C3CC4CC(C3)CC2C4)cc1,-8.204,,-0.0,0
2941,CPD002441956,OC(=O)c1ccc(CNC2CCCC2)cc1,-8.201,O=C(O)c1ccc(CNC2CCCC2)cc1,-8.201,,-0.0,0
2942,CPD002444081,Cc1ccc(Cc2oc(cc2)C(=O)O)cc1,-8.2,Cc1ccc(Cc2ccc(C(=O)O)o2)cc1,-8.2,,-0.0,0
2943,CPD002403216,COc1cc(cc(OC)c1OC)N2CC(CC2=O)C(=O)O,-8.198,COc1cc(N2CC(C(=O)O)CC2=O)cc(OC)c1OC,-8.198,,-0.0,0
2944,CPD002454522,OC(=O)CC1N(Cc2ccc(F)cc2)CCNC1=O,-8.197,O=C(O)CC1C(=O)NCCN1Cc1ccc(F)cc1,-8.197,,-0.0,0
2945,CPD002486196,Cc1cc(C)c2c(CCCC(=O)O)c([nH]c2c1)c3ccccn3,-8.197,Cc1cc(C)c2c(CCCC(=O)O)c(-c3ccccn3)[nH]c2c1,-8.197,,-0.0,0
2946,CPD002483931,Cn1c(=O)[nH]c(=O)c2n(CC=C)c(SCC(=O)O)nc12,-8.195,C=CCn1c(SCC(=O)O)nc2c1c(=O)[nH]c(=O)n2C,-8.195,,-0.0,0
2947,CPD002488953,OC(=O)Cn1cc(C(N2CCN(Cc3ccncc3)CC2)C(=O)O)c4ccccc14,-8.195,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3ccncc3)CC2)c2ccccc21,-8.195,,-0.0,0
2948,CPD002454757,Cc1ccc(Cn2c(SCCC(=O)O)nc3n(C)c(=O)[nH]c(=O)c23)cc1,-8.193,Cc1ccc(Cn2c(SCCC(=O)O)nc3c2c(=O)[nH]c(=O)n3C)cc1,-8.193,,-0.0,0
2949,CPD000651580,Cc1cc(OCC(=O)N2CCC(CC2)C(=O)O)c3c4CCCCc4c(=O)oc3c1,-8.193,Cc1cc(OCC(=O)N2CCC(C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCCC3,-8.193,,-0.0,0
2950,CPD002500851,Cc1cc(F)cc(CC(=O)O)c1,-8.192,Cc1cc(F)cc(CC(=O)O)c1,-8.192,,-0.0,0
2951,CPD002442034,Cc1ccccc1CSCC(=O)O,-8.191,Cc1ccccc1CSCC(=O)O,-8.191,,-0.0,0
2952,CPD002407518,COc1cc(OC)cc(c1)C(=O)N2CCC(CC2)C(=O)O,-8.19,COc1cc(OC)cc(C(=O)N2CCC(C(=O)O)CC2)c1,-8.19,,-0.0,0
2953,CPD002486141,CCc1cc(=O)oc2cc(C)cc(OCC(=O)O)c12,-8.19,CCc1cc(=O)oc2cc(C)cc(OCC(=O)O)c12,-8.19,,-0.0,0
2954,CPD002439268,Cc1sc(c(C(=O)O)c1C)n2c(C)cc(\C=N\O)c2C,-8.188,Cc1sc(-n2c(C)cc(/C=N/O)c2C)c(C(=O)O)c1C,-8.188,,-0.0,0
2955,CPD002415181,OC(=O)COc1ccc(cc1Cl)c2ccccc2,-8.187,O=C(O)COc1ccc(-c2ccccc2)cc1Cl,-8.187,,-0.0,0
2956,CPD002306551,OC(=O)c1cnc(\C=C\c2cc(Cl)c3OCCCOc3c2)s1,-8.186,O=C(O)c1cnc(/C=C/c2cc(Cl)c3c(c2)OCCCO3)s1,-8.186,,-0.0,0
2957,CPD002202359,Cc1nc(/C=C/c2ccc(Cl)cc2)sc1C(=O)O,-8.185,Cc1nc(/C=C/c2ccc(Cl)cc2)sc1C(=O)O,-8.185,,-0.0,0
2958,CPD002202441,Cc1ccc(cc1)S(=O)(=O)NCC(CCC(=O)O)C(F)(F)F,-8.185,Cc1ccc(S(=O)(=O)NCC(CCC(=O)O)C(F)(F)F)cc1,-8.185,,-0.0,0
2959,CPD002488983,OC(=O)Cn1cc(C(N2CCN(CC(=O)N3CCCC3)CC2)C(=O)O)c4ccc(F)cc14,-8.184,O=C(O)Cn1cc(C(C(=O)O)N2CCN(CC(=O)N3CCCC3)CC2)c2ccc(F)cc21,-8.184,,-0.0,0
2960,CPD000652072,CC(C)[C@H](NC(=O)N1[C@@H](C(C)C)C(=O)Nc2ccccc12)C(=O)N3CCC(CC3)C(=O)O,-8.182,CC(C)[C@H](NC(=O)N1c2ccccc2NC(=O)[C@@H]1C(C)C)C(=O)N1CCC(C(=O)O)CC1,-8.182,,-0.0,0
2961,CPD001377170,OC(=O)c1ccc(NCc2ccc(Cl)cc2)cc1,-8.181,O=C(O)c1ccc(NCc2ccc(Cl)cc2)cc1,-8.181,,-0.0,0
2962,CPD002499546,OC(=O)c1ccc(F)c(Br)c1,-8.18,O=C(O)c1ccc(F)c(Br)c1,-8.18,,-0.0,0
2964,CPD002428318,OC(=O)c1csc(Br)c1,-8.178,O=C(O)c1csc(Br)c1,-8.178,,-0.0,0
2965,CPD000387065,NC(=O)NC(CCC(=O)O)C(=O)O,-8.175,NC(=O)NC(CCC(=O)O)C(=O)O,-8.175,,-0.0,0
2966,CPD000650814,Cc1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)N7CCC[C@H]7C(=O)O,-8.174,Cc1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@H]4C(=O)O)C(=O)N23)cc1,-8.174,,-0.0,0
2967,CPD000080125,OC(=O)c1cc(Nc2nc(nc(n2)N3CCOCC3)N4CCOCC4)ccc1Cl,-8.174,O=C(O)c1cc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)ccc1Cl,-8.174,,-0.0,0
2968,CPD002442523,OC(=O)c1ccc2OCCOCCOCCOc2c1,-8.173,O=C(O)c1ccc2c(c1)OCCOCCOCCO2,-8.173,,-0.0,0
2969,CPD002427410,Cc1nc(ccc1C(=O)O)C(F)(F)F,-8.172,Cc1nc(C(F)(F)F)ccc1C(=O)O,-8.172,,-0.0,0
2971,CPD001846609,Cc1nn(c2ccc(F)cc2)c3nc(C4CC4)c(Cl)c(C(=O)O)c13,-8.171,Cc1nn(-c2ccc(F)cc2)c2nc(C3CC3)c(Cl)c(C(=O)O)c12,-8.171,,-0.0,0
2972,CPD002366476,Cc1ccc(CNc2ccc(cc2)C(=O)O)cc1,-8.167,Cc1ccc(CNc2ccc(C(=O)O)cc2)cc1,-8.167,,-0.0,0
2973,CPD001366011,C/C(=C/C(=O)O)/C(=O)Nc1ccc(cc1)N2CCOCC2,-8.165,C/C(=C/C(=O)O)C(=O)Nc1ccc(N2CCOCC2)cc1,-8.165,,-0.0,0
2974,CPD002442640,OC(=O)c1cc(Cl)c(Br)c(Cl)c1,-8.163,O=C(O)c1cc(Cl)c(Br)c(Cl)c1,-8.163,,-0.0,0
2975,CPD002488324,CC(=O)N1CCN(CC1)C(C(=O)O)c2c[nH]c3cc(Br)ccc23,-8.161,CC(=O)N1CCN(C(C(=O)O)c2c[nH]c3cc(Br)ccc23)CC1,-8.161,,-0.0,0
2976,CPD002416289,OC(=O)c1cnc(Cl)c(Cl)c1,-8.161,O=C(O)c1cnc(Cl)c(Cl)c1,-8.161,,-0.0,0
2977,CPD000035172,COc1cc(cc(OC)c1OC)C2CC(n3ncc(C(=O)O)c3N2)C(F)(F)F,-8.161,COc1cc(C2CC(C(F)(F)F)n3ncc(C(=O)O)c3N2)cc(OC)c1OC,-8.161,,-0.0,0
2978,CPD002441970,CC(C)CNCc1ccc(cc1)C(=O)O,-8.161,CC(C)CNCc1ccc(C(=O)O)cc1,-8.161,,-0.0,0
2979,CPD002408556,CN1C(=O)N(C)c2nc(Nc3cc(Cl)ccc3Cl)n(CC(=O)O)c2C1=O,-8.159,Cn1c(=O)c2c(nc(Nc3cc(Cl)ccc3Cl)n2CC(=O)O)n(C)c1=O,-8.159,,-0.0,0
2980,CPD002416966,OC(=O)c1ccc(/C=C/C(=O)c2cc(Cl)ccc2Cl)cc1,-8.159,O=C(O)c1ccc(/C=C/C(=O)c2cc(Cl)ccc2Cl)cc1,-8.159,,-0.0,0
2981,CPD002439207,CC(CC(=O)O)CC(=O)N1CCOCC1,-8.157,CC(CC(=O)O)CC(=O)N1CCOCC1,-8.157,,-0.0,0
2982,CPD000385654,Cc1ccc(cc1)c2ccc(cc2)C(=O)O,-8.156,Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,-8.156,,-0.0,0
2983,CPD002488442,Cc1nonc1CN2CCN(CC2)C(C(=O)O)c3c[nH]c4cc(Cl)ccc34,-8.156,Cc1nonc1CN1CCN(C(C(=O)O)c2c[nH]c3cc(Cl)ccc23)CC1,-8.156,,-0.0,0
2984,CPD002427046,CC(C)C(=O)NCCc1ccc(cc1)C(=O)O,-8.155,CC(C)C(=O)NCCc1ccc(C(=O)O)cc1,-8.155,,-0.0,0
2985,CPD002426621,Cc1ccc(C)c(NC(=O)CC(C)(C)CC(=O)O)c1,-8.151,Cc1ccc(C)c(NC(=O)CC(C)(C)CC(=O)O)c1,-8.151,,-0.0,0
2986,CPD002438999,OC(=O)c1ccc(cc1)c2ccco2,-8.148,O=C(O)c1ccc(-c2ccco2)cc1,-8.148,,-0.0,0
2987,CPD000651581,Cc1cc(OCC(=O)N2CCC(CC2)C(=O)O)c3c4CCCc4c(=O)oc3c1,-8.148,Cc1cc(OCC(=O)N2CCC(C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCC3,-8.148,,-0.0,0
2988,CPD000836526,CC(=O)c1ccc(SCC(=O)O)c(F)c1,-8.148,CC(=O)c1ccc(SCC(=O)O)c(F)c1,-8.148,,-0.0,0
2990,CPD000370599,OC(=O)c1ccc(SC(F)(F)F)cc1,-8.146,O=C(O)c1ccc(SC(F)(F)F)cc1,-8.146,,-0.0,0
2992,CPD000042182,COC(=O)C=c1sc(=C(C#N)C(=O)NCc2ccco2)n(c3ccccc3)c1=O,-8.144,COC(=O)C=c1sc(=C(C#N)C(=O)NCc2ccco2)n(-c2ccccc2)c1=O,-8.144,,-0.0,0
2993,CPD002418082,OC(=O)c1cccnc1SCC(F)(F)F,-8.144,O=C(O)c1cccnc1SCC(F)(F)F,-8.144,,-0.0,0
2994,CPD002427235,COc1ccc(cc1OC)c2nc3ccccc3c(C)c2CC(=O)O.Cl,-8.141,COc1ccc(-c2nc3ccccc3c(C)c2CC(=O)O)cc1OC,-8.141,,-0.0,0
2995,CPD002438336,OC(=O)CN1C2=C(C(C3=C1CCCC3=O)c4ccc(Cl)cc4)C(=O)CCC2,-8.14,O=C(O)CN1C2=C(C(=O)CCC2)C(c2ccc(Cl)cc2)C2=C1CCCC2=O,-8.14,,-0.0,0
2996,CPD002431247,Cc1ccc(cc1S(=O)(=O)NCCCN2CCOCC2)C(=O)O,-8.14,Cc1ccc(C(=O)O)cc1S(=O)(=O)NCCCN1CCOCC1,-8.14,,-0.0,0
